ID,dimension,condition,stimulus,Number of Fixations,Relative Number of Fixations,Number of Saccades,Relative Number of Saccades,Mean fixation duration during head movement,Mean distance to figure,Mean angle around figure
207,3,first,1,16,2.306140098010953,13,1.8737388296338997,0.4219999999999935,89.950946173824,8.941980426355723
207,3,first,2,14,2.3271276595744714,10,1.6622340425531938,0.1204999999999927,89.85868470352115,9.03771102611425
207,3,first,3,19,2.0487384084537417,17,1.8330817338796637,0.1105000000000302,89.40791427560764,9.226397053763645
207,3,first,4,22,2.630634939614971,16,1.913189046992706,0.1399999999999863,90.09040575006517,8.87038664336884
207,3,first,5,14,2.3446658851113704,8,1.3398090772064972,,89.40378198018146,9.198548709577143
207,3,first,6,18,2.3628248884221597,12,1.5752165922814398,0.16700000000001575,89.13588318216686,9.023409302482417
207,3,first,7,16,2.4539877300613457,14,2.1472392638036775,,90.09147473827643,8.84456334542155
207,3,first,8,8,2.0741508944775737,9,2.3334197562872703,,89.4550679896457,9.122354140573572
207,3,first,9,24,2.563554795983765,15,1.6022217474898532,0.44450000000000495,89.92552228563648,9.081876180514936
207,3,first,10,12,1.8250950570342237,16,2.4334600760456317,0.1119999999999952,89.2275318180997,9.297542486376871
207,3,first,11,21,2.430274273810896,20,2.3145469274389487,0.1329999999999813,89.38190036672154,9.28802373640531
207,3,first,12,21,2.4855012427506344,15,1.7753580305361676,0.16459999999999014,90.09724889266752,8.845700589844022
207,3,first,13,30,2.6107388390914665,20,1.740492559394311,0.14000000000001475,89.97588934047822,8.96845621742188
207,3,first,14,25,2.2988505747126435,11,1.0114942528735633,0.12300000000001884,89.80570665659327,9.09295096902776
207,3,first,15,17,2.137289414131253,14,1.7601206939904432,0.1100000000000136,89.61408006680303,8.997711295448214
207,3,first,16,12,2.8476506881822505,9,2.135738016136688,0.4499999999999886,89.44177950383565,9.168843201802897
207,3,first,17,15,2.345949327494524,12,1.8767594619956194,,89.52968260726593,9.41702438148607
207,3,first,18,18,2.5171304712627567,9,1.2585652356313783,0.7249999999999943,89.78589074604676,9.087269459773157
207,3,first,19,29,2.686180066691369,18,1.6672841793256774,0.11700000000001859,89.27709660616141,9.21225067946706
207,3,first,20,20,2.7326137450471366,13,1.7761989342806388,0.18780000000000002,90.04558998507818,8.728987613926998
207,3,first,21,23,2.4305188629398726,13,1.3737715312268846,0.13399999999997192,89.25414648874596,9.516931563018817
207,3,first,22,20,2.146844139115506,11,1.1807642765135284,0.100999999999999,89.6755737871343,8.954662375272424
207,3,first,23,15,2.2212350066637048,12,1.776988005330964,0.3885000000000005,89.35004559054197,9.311178241482422
207,3,first,24,10,3.0075187969924917,7,2.105263157894744,,89.2538934225195,9.26263523378752
207,3,first,25,15,2.6059763724808764,10,1.7373175816539177,0.1669999999999731,89.58267887839195,9.051399376674434
207,3,first,26,10,3.0721966205837217,6,1.843317972350233,,89.16116662101902,9.187375637374505
207,3,first,27,35,2.503039404991775,27,1.9309161124222265,0.14500000000001018,89.52211735392308,8.797215583482242
207,3,first,28,20,1.8450184501845013,17,1.568265682656826,0.13237499999999786,88.88330087690544,9.708280678408997
207,3,first,29,19,2.300520644145792,14,1.6951204746337416,0.117999999999995,89.35236593672303,9.27332324291903
207,3,first,30,13,2.9089281718505298,6,1.342582233161783,0.1850000000000022,90.15224413033923,8.774621389384192
208,2,first,1,16,1.8585201533279139,19,2.2069926820768977,0.12880000000000177,81.70794910071702,13.347745602936842
208,2,first,2,12,2.5773195876288706,6,1.2886597938144353,0.1329999999999955,81.71584761081303,13.39304932427084
208,2,first,3,11,1.3798294029101867,16,2.0070245860511804,0.2229999999999954,81.60565544706668,13.492864008582554
208,2,first,4,16,1.7019466014253783,18,1.9146899266035506,0.16599999999998255,82.87492091965044,12.685897407447325
208,2,first,5,12,1.5942606616181774,9,1.195695496213633,,82.28959245241532,12.908337696646363
208,2,first,6,13,1.858736059479554,10,1.4297969688304262,,85.59327578941969,11.326770662266544
208,2,first,7,16,2.4176488365064994,11,1.6621335750982182,0.1544999999999987,85.1416168759068,11.581088907823586
208,2,first,8,17,2.160376159613674,15,1.9062142584826536,0.1350000000000051,81.6209984203775,13.484387334798347
208,2,first,9,15,1.7895490336435207,17,2.0281555714626567,0.12966666666666052,85.0978855299968,11.571095804156139
208,2,first,10,25,2.3146004999537104,16,1.4813443199703749,0.2529999999999788,82.83051243110737,12.766952259183975
208,2,first,11,17,2.9803646563814827,12,2.103786816269282,0.1340000000000003,81.60425056074709,13.420988829016489
208,2,first,12,22,1.8598359962803268,12,1.0144559979710874,0.12699999999999056,82.28558263958759,12.974256892867764
208,2,first,13,8,2.0397756246812717,9,2.294747577766431,0.100999999999999,82.8104344348168,12.778082306443567
208,2,first,14,8,2.1384656508954745,6,1.6038492381716059,,81.56639168922204,13.48608845492928
208,2,first,15,15,2.105558674901742,13,1.8248175182481765,0.15599999999999875,81.66907344527657,13.473307119750624
208,2,first,16,8,1.8934911242603545,9,2.1301775147928987,0.1000000000000014,82.17084685585351,13.007658479387391
208,2,first,17,8,1.8788163457022033,5,1.174260216063877,,83.50451854123924,12.409081481138916
208,2,first,18,13,2.1523178807946945,11,1.8211920529801262,0.3694999999999879,82.26393744396555,12.96145376567139
208,2,first,19,19,2.032737776826781,15,1.6047929817053537,0.14000000000000906,83.47175575208158,12.428942066645288
208,2,first,20,8,2.613524991832753,7,2.286834367853659,0.100999999999999,82.22780134980675,12.977356079245462
208,2,first,21,22,2.1260146888287568,16,1.5461925009663686,0.11099999999999,85.33064878266548,11.473778526807866
208,2,first,22,31,2.7720647411249235,19,1.699007421979792,0.12800000000000364,81.60358921648378,13.472083690759542
208,2,first,23,19,1.6809696540741403,14,1.2386092187914717,0.14950000000001745,83.58324814805044,12.401961451674556
208,2,first,24,14,1.8048214515921093,15,1.9337372695629742,0.1380000000000052,83.47481234768493,12.425413863170869
208,2,first,25,31,2.161182375906303,10,0.6971556051310656,0.14733333333332627,83.49627971790692,12.430310159434143
208,2,first,26,17,1.767886855241262,17,1.767886855241262,0.16820000000000726,84.08890640642288,12.182103818086789
208,2,first,27,5,1.7992083483267385,7,2.518891687657434,0.1760000000000019,85.6931673850894,11.258069390965627
208,2,first,28,10,2.8587764436821117,6,1.715265866209267,0.12350000000006385,82.31858188258519,12.942202053381523
208,2,first,29,14,2.030162412993039,11,1.5951276102088165,0.28466666666666757,81.8949826607553,13.20491896172437
208,2,first,30,5,1.3888888888888802,5,1.3888888888888802,0.1340000000000003,86.20490168624522,10.867776640514354
208,3,second,1,20,2.270920858408084,16,1.8167366867264672,,82.71198297597729,12.667101151421939
208,3,second,2,10,1.758705592683787,17,2.989799507562438,0.1330000000000097,82.65134552453836,12.72703226101972
208,3,second,3,23,1.611998878609479,17,1.1914774320157018,0.1559999999999964,83.16947999903078,12.552967267213184
208,3,second,4,17,1.8301216492625711,17,1.8301216492625711,0.1340000000000145,83.96394301385845,12.27943346087019
208,3,second,5,11,1.3079667063020175,10,1.1890606420927432,0.1329999999999813,82.88906977738542,12.771766981811348
208,3,second,6,17,2.616995073891622,15,2.3091133004926077,0.16633333333333172,83.15871769839892,12.677705939593848
208,3,second,7,10,1.4359563469270538,19,2.728317059161402,0.13625000000000217,81.34157665526983,13.348247441946471
208,3,second,8,12,1.7231476163124644,10,1.4359563469270538,0.1670000000000016,82.37398844730347,12.997815709888075
208,3,second,9,12,1.579362990260595,16,2.10581732034746,0.1330000000000097,82.43911601910179,12.780124566147379
208,3,second,10,16,1.8834608593290176,20,2.354326074161272,0.12920000000000012,82.51868309717558,12.68530577518061
208,3,second,11,11,1.84100418410042,12,2.008368200836822,0.1769999999999925,83.22777345088893,12.273255315239972
208,3,second,12,12,2.1778584392014557,10,1.8148820326678796,,83.52434411153,12.43996285786668
208,3,second,13,10,2.014098690835838,13,2.6183282980865896,0.11624999999999373,83.82636607961834,12.30433709328116
208,3,second,14,13,1.8529076396807396,8,1.1402508551881474,0.10349999999999679,84.02225216926094,12.242245655868306
208,3,second,15,9,1.7709563164108442,9,1.7709563164108442,0.12850000000000245,83.26530562136672,12.630015175085003
208,3,second,16,21,1.939416328038418,16,1.4776505356483185,0.1559999999999917,83.23165545173451,12.46385034724316
208,3,second,17,34,2.1141649048625766,21,1.3058077353562971,0.12459999999999809,81.37436725949871,14.414244517078533
208,3,second,18,7,1.8538135593220288,9,2.3834745762711798,0.1230000000000188,83.0604750318396,12.734640491865376
208,3,second,19,7,2.2443090734209683,4,1.2824623276691247,0.179000000000002,83.0909685448159,12.501240374607107
208,3,second,20,10,2.543881963876878,10,2.543881963876878,0.1329999999999955,81.6705305252692,13.160324006259266
208,3,second,21,15,1.6096147655327846,10,1.0730765103551896,0.13599999999999565,81.34892461842807,13.64184984687697
208,3,second,22,27,2.194586686174105,16,1.300495814029099,0.1519999999999868,84.01842297258435,12.245614399687707
208,3,second,23,18,2.0804438280166435,15,1.7337031900138695,0.1050000000000004,82.34747913874945,12.776019700531497
208,3,second,24,15,1.9455252918287917,18,2.33463035019455,0.1110000000000184,83.01861263966666,12.528590352173392
208,3,second,25,10,1.3083867591260023,14,1.8317414627764033,0.13849999999999335,82.92842858397859,12.508792656015128
208,3,second,26,25,2.0316944331572517,17,1.3815522145469312,0.12233333333333479,83.09373778504678,12.509088770586548
208,3,second,27,7,2.0022883295194536,13,3.7185354691075565,0.1560000000000059,82.91862267135828,12.589282176256669
208,3,second,28,10,2.6041666666666643,7,1.822916666666665,0.132000000000005,83.03317409760336,12.533967244038518
208,3,second,29,6,1.5515903801396471,6,1.5515903801396471,,83.03641333013324,12.72106986021094
208,3,second,30,7,2.208898706216484,6,1.893341748185558,,84.02896379549239,12.224410031337866
209,2,second,1,10,1.7346053772766694,9,1.5611448395490024,0.777000000000001,86.13094426835421,10.792068728743098
209,2,second,2,11,2.451526632493874,10,2.228660574994431,0.14133333333333314,85.79419256112683,10.961014558489858
209,2,second,3,7,1.243781094527363,12,2.1321961620469083,0.34466666666666396,86.54986181541062,10.59071824367137
209,2,second,4,6,2.142857142857134,8,2.857142857142845,,85.3689958435454,11.17575483590982
209,2,second,5,22,2.2575679835813225,22,2.2575679835813225,0.12099999999999506,85.9113390781164,10.907300513782696
209,2,second,6,7,2.1393643031784895,7,2.1393643031784895,0.2229999999999847,86.00444720121686,10.821654772412693
209,2,second,7,12,1.8802883108743327,12,1.8802883108743327,,86.660014880527,10.554010585329772
209,2,second,8,19,2.6410897970530987,17,2.36308034473172,0.2247500000000002,85.99468985920423,10.873043505379513
209,2,second,9,11,1.7388555169143236,8,1.2646221941195082,0.7669999999999959,87.06545378710787,10.335238635884615
209,2,second,10,8,1.7387524451206262,7,1.521408389480548,0.2009999999999934,85.70904146832855,11.00552059658273
209,2,second,11,11,2.6410564225690325,10,2.400960384153666,0.1329999999999979,85.89673287476988,10.926833596235198
209,2,second,12,13,1.9966211027491862,9,1.382276148057129,0.1560000000000059,85.58020820806128,11.063166803386077
209,2,second,13,7,2.6455026455026305,10,3.7792894935751864,0.1534999999999797,85.06022780558018,11.322362922406144
209,2,second,14,12,3.1454783748361748,6,1.5727391874180874,0.12100000000000215,86.21500984763158,10.777834403047766
209,2,second,15,8,1.920307249159867,9,2.1603456553048503,0.1559999999999988,85.32845661787992,11.188832422640923
209,2,second,16,13,2.4042907342334026,12,2.2193452931385256,0.17479999999999757,87.07636510325928,10.32895021482536
209,2,second,17,8,2.0146058927222343,9,2.2664316293125135,0.11899999999999974,85.63628567266622,11.040360324466889
209,2,second,18,11,2.5797373358348907,9,2.1106941838649105,0.1560000000000059,85.67964661492333,11.01451729634708
209,2,second,19,26,2.54577499265642,16,1.5666307647116429,0.28000000000000114,86.28069941470852,10.710846690728683
209,2,second,20,11,2.0408163265306176,11,2.0408163265306176,0.17466666666666694,86.07376219799389,10.851404240085484
209,2,second,21,15,2.393489707994257,12,1.9147917663954057,0.18033333333333224,86.70461111494114,10.50715047921525
209,2,second,22,22,1.5649452269170587,18,1.280409731113957,0.5330000000000013,86.61500313468882,10.583823318704798
209,2,second,23,30,2.410994133247607,16,1.2858635377320569,0.4439999999999884,86.68273130782072,10.517430781165993
209,2,second,24,35,1.9904458598726111,23,1.3080072793448587,0.13450000000001688,86.57579518279792,10.5814666483831
209,2,second,25,14,2.0123616501365387,14,2.0123616501365387,0.1703333333333508,85.88913258364518,10.950710322458134
209,2,second,26,18,2.1013308428671484,13,1.5176278309596074,0.12250000000000219,86.31724704152741,10.69845784709474
209,2,second,27,11,3.1401655723665303,7,1.9982871824150645,,85.62959669339851,11.045008622631947
209,2,second,28,10,2.8669724770642206,8,2.2935779816513766,0.23750000000001137,85.36656768537303,11.152014870282109
209,2,second,29,19,2.1219566674112142,15,1.675228947956222,0.1110000000000006,87.62397895237366,10.049789247082769
209,2,second,30,7,1.978518937252679,8,2.2611644997173475,0.1540000000000247,85.4111526932024,11.170562839498265
209,3,first,1,10,1.8677624206200925,11,2.0545386626821016,0.1445000000000078,85.13655275038924,11.283341415237457
209,3,first,2,6,2.470152326060105,5,2.058460271716754,0.12800000000000006,85.7771580994069,10.981896070771587
209,3,first,3,10,2.61301280376274,8,2.090410243010192,0.16799999999999213,84.80152993403719,11.47576984703071
209,3,first,4,12,2.6143790849673345,7,1.525054466230945,,85.64732869093315,11.055203576032913
209,3,first,5,6,1.9730351857941488,7,2.3018743834265067,0.15399999999999636,84.622110234958,11.542565219437297
209,3,first,6,18,2.4539877300613564,13,1.7723244717109796,,86.26903666659456,10.749949713749256
209,3,first,7,11,2.3319906720373056,11,2.3319906720373056,0.1120000000000231,85.20309289361171,11.237017476370903
209,3,first,8,14,2.5463805020007317,9,1.6369588941433275,0.2317500000000123,85.72394633060087,11.027720469625251
209,3,first,9,11,2.831402831402838,7,1.801801801801806,0.1000000000000227,85.30915321205347,11.196264570762635
209,3,first,10,14,1.6963528413910094,13,1.5751847812916515,,84.72621299597766,11.447870873054798
209,3,first,11,29,2.4788443456705673,24,2.0514573895204697,0.12200000000001404,86.26931696091718,10.727998669682258
209,3,first,12,8,2.286367533581045,9,2.5721634752786753,0.19200000000000725,84.93128484447297,11.411839548187587
209,3,first,13,12,2.497918401332237,5,1.040799333888432,0.22299999999996575,85.60515775850423,11.066800318578943
209,3,first,14,3,1.318681318681299,6,2.637362637362598,0.14650000000000316,84.30413360661969,11.718426785092475
209,3,first,15,5,1.5873015873015988,6,1.9047619047619184,0.1380000000000052,84.37389936457603,11.707627873000504
209,3,first,16,31,2.5537523683993717,17,1.4004448471867523,0.2680000000000007,86.82370414367755,10.441535014806028
209,3,first,17,12,2.396644697423618,8,1.5977631316157455,0.17928571428571766,85.16429462090812,11.561445174358507
209,3,first,18,34,2.121420103575211,23,1.4350783053597016,0.22133333333333857,85.8617268375137,10.938366481124316
209,3,first,19,16,2.311804652506866,11,1.58936569859847,0.47850000000000387,86.8462257322035,10.431674175710643
209,3,first,20,12,2.472697300638783,8,1.648464867092522,0.19299999999999426,84.49571842944003,11.601672882860557
209,3,first,21,18,1.9067796610169496,16,1.6949152542372885,0.18433333333332766,85.28557150274564,11.801037772800509
209,3,first,22,26,2.2046977020266247,19,1.6111252437886874,0.1999999999999886,86.10390362909807,10.822527307225814
209,3,first,23,44,1.857323765301815,30,1.2663571127057829,0.264909090909092,82.8572401513744,12.814161854656685
209,3,first,24,19,2.2308324527415766,14,1.6437712809674776,0.1324999999999931,86.77647145579425,10.427093562055967
209,3,first,25,26,1.9532717301480007,14,1.0517617008489235,0.30400000000001154,85.54318344767007,11.09904218337481
209,3,first,26,20,1.9786307874950526,17,1.6818361693707948,0.5176666666666611,86.11222114729061,10.790655402963658
209,3,first,27,9,2.7182120205375964,9,2.7182120205375964,0.1554999999999893,87.10578942959927,10.257056726564347
209,3,first,28,12,2.6809651474530836,7,1.5638963360142988,0.527000000000001,86.81946393481809,10.424551205779299
209,3,first,29,22,2.2172949002217366,13,1.3102197137673897,0.23350000000000645,85.57080614398173,11.082980318455286
209,3,first,30,6,2.859866539561469,5,2.383222116301224,0.1330000000000382,85.23002250966516,11.266519732544792
210,2,first,1,24,2.6881720430107534,19,2.1281362007168467,0.16333333333333042,84.92708139222682,11.330346570506688
210,2,first,2,9,1.1514841351074716,5,0.6397134083930398,0.1559999999999917,85.20207421427118,11.274705734970263
210,2,first,3,11,2.9866956285636768,9,2.4436600597339173,,85.31385168751639,11.234863670264154
210,2,first,4,9,3.066439522998294,6,2.044293015332196,0.1399999999999579,84.97834353658838,11.436044937297188
210,2,first,5,28,2.7545499262174227,16,1.5740285292670986,0.11600000000002805,84.70603518401474,11.604029400595657
210,2,first,6,14,2.4924336834609138,11,1.958340751290718,0.1559999999999917,84.92384301555751,11.480355839403279
210,2,first,7,45,2.5969529085872574,33,1.9044321329639886,0.14600000000000074,85.22193702514554,11.244227829503666
210,2,first,8,6,1.2307692307692344,4,0.8205128205128229,,85.42654702308937,11.172021849076799
210,2,first,9,9,3.183586841174392,9,3.183586841174392,,85.01872420764325,11.43298001264866
210,2,first,10,15,2.17170985956275,13,1.8821485449543833,0.36549999999999727,84.37586436240272,11.772378672165091
210,2,first,11,15,2.553626149131769,12,2.0429009193054153,0.113000000000009,85.3678305170534,11.173294309658703
210,2,first,12,29,2.908434459933807,22,2.2063985558118535,0.17766666666663392,84.43865654434173,11.659188193869921
210,2,first,13,9,2.4410089503661436,6,1.6273393002440957,,84.74760162226804,11.563482344239866
210,2,first,14,9,2.3796932839767257,7,1.85087255420412,0.11099999999999,85.15650390594989,11.318699098188254
210,2,first,15,1,0.19432568985619897,0,0.0,0.5999999999999943,85.4328814325222,11.17340587173837
210,2,first,16,10,2.351281448389372,11,2.5864095932283093,0.13300000000000284,84.97102266285039,11.408156992237858
210,2,first,17,11,2.4128098267164013,5,1.0967317394165461,,85.1984507708177,11.339459735611955
210,2,first,18,11,2.637257252457449,8,1.9180052745145084,,84.76237923953391,11.591729685672085
210,2,first,19,29,2.363102998696221,21,1.7112125162972633,0.1110000000000184,84.49670035649316,11.598216946686984
210,2,first,20,20,3.0878493129535394,13,2.0071020534198007,0.12425000000000348,84.83580705451296,11.54794246324953
210,2,first,21,14,3.153863482766394,11,2.4780355936021667,,85.0004801003079,11.444018179827038
210,2,first,22,19,2.818572912030862,14,2.07684319833853,,85.2188750289315,11.28672404075159
210,2,first,23,14,1.933968780218261,13,1.795828153059814,0.1999999999999886,84.54594080767131,11.521571582299135
210,2,first,24,25,2.8096201393571603,19,2.1353113059114417,0.1140000000000043,84.65035316215638,11.537027485810194
210,2,first,25,34,2.8867379860757296,18,1.5282730514518568,0.13849999999999335,84.76873888825618,11.498322399510304
210,2,first,26,36,2.441671188279978,18,1.220835594139989,0.3332500000000067,84.83259590331599,11.457775406806109
210,2,first,27,8,2.306805074971172,7,2.0184544405997755,0.1340000000000145,84.89737437816905,11.497235656185127
210,2,first,28,13,2.667761132772424,8,1.641699158629184,0.1770000000000209,84.13572977766,11.821914446477637
210,2,first,29,13,2.414113277623031,11,2.0427112349117955,0.1560000000000041,85.01859725889628,11.404823219394734
210,2,first,30,10,2.64270613107821,7,1.8498942917547472,0.1330000000000097,84.95381011841371,11.461040461085592
210,3,second,1,13,2.4799694772987455,11,2.098435711560477,0.14499999999999602,84.35760312430139,11.72720695209372
210,3,second,2,12,2.6857654431513045,10,2.238137869292754,0.5854999999999997,84.26594808119421,11.789589620698557
210,3,second,3,20,2.1037130535394963,14,1.4725991374776475,0.1110000000000184,84.04174332201364,11.935135502571054
210,3,second,4,28,2.801681008605171,19,1.9011406844106518,0.1334999999999695,83.76825461498103,12.066120426960046
210,3,second,5,21,2.8567541831043397,14,1.9045027887362267,,83.67528041737144,12.124965130157797
210,3,second,6,13,1.9273535952557437,15,2.2238695329873965,0.10550000000003475,83.62904396992126,12.005063200902825
210,3,second,7,9,1.5347885402455688,16,2.7285129604365665,0.1330000000000026,83.20141572721019,12.299269723470385
210,3,second,8,9,3.5087719298245643,5,1.9493177387914247,,83.73543659137583,12.114900075344506
210,3,second,9,9,3.6334275333064134,6,2.4222850222042758,,84.6214875132717,11.584775883652718
210,3,second,10,15,2.2428229665071786,20,2.9904306220095713,0.15574999999999917,83.3483850305668,12.197206550725474
210,3,second,11,11,2.888655462184858,11,2.888655462184858,0.1120000000000089,83.94578593103701,11.955234526080849
210,3,second,12,12,3.0951766830023137,8,2.0634511220015423,0.3110000000000354,84.19878021692328,11.848681742733497
210,3,second,13,9,2.83375314861462,13,4.09319899244334,0.1554999999999893,83.93857088899775,11.99132673430524
210,3,second,14,15,2.529937594872671,12,2.023950075898137,0.11766666666663166,83.48225794189842,12.101875152982569
210,3,second,15,19,2.832861189801702,17,2.5346652750857337,0.3359999999999938,83.92678778531328,11.981118266396887
210,3,second,16,27,2.8412080395664483,20,2.1045985478269986,0.1265,84.43327484176315,11.735240510174165
210,3,second,17,23,2.2949511075633624,17,1.6962682099381376,0.24650000000000105,83.79559008585262,12.06582700390887
210,3,second,18,13,2.861545234426586,9,1.9810697776799444,,83.91485239878081,12.025742430076344
210,3,second,19,12,3.6133694670279906,9,2.7100271002709926,0.1560000000000059,84.02038359232418,11.937588690790985
210,3,second,20,11,3.14465408805031,7,2.00114351057747,0.14033333333333073,83.5982256823092,12.090855054120752
210,3,second,21,18,2.5699600228440924,12,1.7133066818960616,0.15116666666666842,83.6553054079803,12.358431858095978
210,3,second,22,18,2.9566360052562586,12,1.971090670170839,0.1330000000000097,83.87853629782674,12.006484569157667
210,3,second,23,16,2.043422733077908,12,1.532567049808431,0.17319999999999844,82.96079992212134,12.591352652295651
210,3,second,24,7,2.220812182741116,8,2.538071065989847,0.1444999999999936,83.9588224648935,11.964970224580028
210,3,second,25,6,2.7039206849931783,5,2.253267237494315,0.1120000000000231,83.6226402511143,12.119646057629929
210,3,second,26,26,2.627589691763522,16,1.616978271854475,,84.0949765979867,11.952075368673878
210,3,second,27,6,2.640845070422545,7,3.080985915492969,,84.03965789081829,11.926284543353042
210,3,second,28,8,2.953119232188996,7,2.5839793281653716,,83.95293088123574,11.970865915857223
210,3,second,29,19,2.5353616226314384,16,2.1350413664264747,0.44700000000000273,83.68685384683927,12.126008477750203
210,3,second,30,8,2.0402958428972244,10,2.5503698036215305,,83.6491471338107,12.096600721505682
212,2,first,1,11,2.3758099352051856,8,1.7278617710583166,0.1000000000000014,86.81247508949299,11.274232886410502
212,2,first,2,11,2.4117518088138605,8,1.7540013155009895,,86.66738057013627,11.47462209847066
212,2,first,3,8,2.134471718249738,7,1.8676627534685208,,86.73423061406996,11.375662606279814
212,2,first,4,16,2.571107183030687,11,1.7676361883335974,,86.75705101266544,11.405191357227508
212,2,first,5,15,2.5610380740993812,9,1.5366228444596286,0.1334999999999979,86.93432383783825,11.302566339169324
212,2,first,6,11,2.6875152699731317,6,1.4659174199853446,,86.95944802789737,11.268779862134519
212,2,first,7,14,2.3636670606111876,7,1.1818335303055938,,87.04384419597002,11.249878947303605
212,2,first,8,14,2.878289473684208,11,2.261513157894735,,86.66721381559347,11.43975115411957
212,2,first,9,10,2.844950213371254,8,2.275960170697003,0.1329999999999955,86.90870749522965,11.337015628085581
212,2,first,10,8,2.697235333782865,5,1.6857720836142907,,86.84778226266714,11.376134794851604
212,2,first,11,18,2.6185627000290967,12,1.7457084666860647,,86.90617130667685,11.273163609113858
212,2,first,12,12,2.2735884804850235,9,1.7051913603637676,,86.90458127488763,11.400631693433509
212,2,first,13,4,2.076843198338477,6,3.1152647975077157,,86.81870713164226,11.401582745566047
212,2,first,14,8,2.700877785280226,6,2.0256583389601697,0.1330000000000097,86.72210035133413,11.45760931983306
212,2,first,15,10,2.441406249999998,10,2.441406249999998,,86.7170014298913,11.386766985921888
212,2,first,16,13,2.4961597542242644,14,2.6881720430107463,0.1105000000000018,86.80521008716634,11.293301352967465
212,2,first,17,17,2.8113113940797105,7,1.1575988093269396,,86.76079079795561,11.442153841984997
212,2,first,18,13,2.670501232539033,5,1.027115858668859,,86.96443899864242,11.312542161809699
212,2,first,19,20,2.1822149481723967,10,1.0911074740861983,0.146000000000015,86.41738988965074,11.626747861682757
212,2,first,20,7,2.689204763734144,6,2.305032654629266,,86.960197118566,11.299579382959935
212,2,first,21,11,1.8571669761944956,9,1.5195002532500417,0.2330000000000041,86.73776129670024,11.431540402249183
212,2,first,22,12,2.585649644473179,12,2.585649644473179,0.1119999999999947,86.89229026517076,11.30122579521115
212,2,first,23,15,2.1052631578947367,7,0.9824561403508771,0.132000000000005,87.02078681030888,11.266151593724873
212,2,first,24,19,2.432155657962115,10,1.2800819252432183,,86.98901985661202,11.300995806348347
212,2,first,25,12,2.99850074962518,8,1.99900049975012,0.15000000000003408,86.3510034958296,11.628231169168767
212,2,first,26,17,2.5613982220882927,10,1.506704836522525,,87.08587922512925,11.241746449506925
212,2,first,27,3,0.9953550099535468,6,1.9907100199070935,0.2330000000000041,86.58932476424724,11.52467287281376
212,2,first,28,11,1.8688413183825952,10,1.6989466530750865,,86.89156497704734,11.405867904077649
212,2,first,29,10,2.149613069647463,10,2.149613069647463,,86.85446396372706,11.246943197398966
212,2,first,30,11,3.716216216216206,6,2.0270270270270214,0.12200000000001404,86.82406427164617,11.345487672107915
212,3,second,1,10,3.3333333333333335,8,2.6666666666666665,,85.95817985795772,11.977932506015229
212,3,second,2,8,3.0639601685178044,5,1.9149751053236277,,86.16111532360947,11.850073569474095
212,3,second,3,7,2.5143678160919616,6,2.15517241379311,,86.73704922520416,11.583351381036824
212,3,second,4,10,3.2393909944930175,5,1.6196954972465087,,86.82704467527361,11.509186485534439
212,3,second,5,9,3.117422930377554,6,2.078281953585036,,86.65170811199864,11.624239120214225
212,3,second,6,8,1.9052155275065565,4,0.9526077637532783,0.1329999999999813,86.48609297615944,11.7470553419449
212,3,second,7,13,2.295197740112991,14,2.471751412429375,,86.03728298756756,11.927529335741001
212,3,second,8,8,2.3852116875372795,6,1.7889087656529596,,86.62426757500586,11.660104739676298
212,3,second,9,20,2.7449903925336256,11,1.509744715893494,0.32633333333333303,85.95950961829071,12.031232600263422
212,3,second,10,8,1.4156786409485056,13,2.3004777915413217,0.14150000000000051,86.14912164156345,11.788219411881775
212,3,second,11,8,3.4782608695651995,3,1.3043478260869499,0.1320000000000192,86.74872729060993,11.515491266330542
212,3,second,12,8,3.004130679684586,8,3.004130679684586,0.7590000000000146,86.9114236925573,11.474818861342799
212,3,second,13,14,2.801681008605155,12,2.4014408645187046,0.125,86.89330962696255,11.449149285028238
212,3,second,14,4,2.555910543130948,4,2.555910543130948,,86.67395122963575,11.654705445742003
212,3,second,15,8,2.781641168289286,8,2.781641168289286,,86.6887424823533,11.598183896754117
212,3,second,16,9,2.4291497975708607,3,0.8097165991902869,,86.71474930377735,11.53376259168803
212,3,second,17,8,3.052270125906132,6,2.289202594429599,0.1339999999999861,86.34355147129769,11.886489753262495
212,3,second,18,17,2.255838641188959,10,1.3269639065817407,0.7669999999999959,86.60999821947252,11.656861608825789
212,3,second,19,16,2.5400857278933193,10,1.5875535799333247,,86.31903896866748,11.697493882932205
212,3,second,20,6,3.1595576619273285,6,3.1595576619273285,0.1760000000000019,85.77039411353833,12.081887937831889
212,3,second,21,13,2.506265664160409,8,1.542317331791021,0.24919999999999898,86.34063999155414,12.067285054757303
212,3,second,22,16,2.6372177352892665,11,1.8130871930113708,0.41150000000000375,86.98143779240081,11.511915503668241
212,3,second,23,8,2.678272514228321,7,2.343488449949781,0.1659999999999968,85.95595690952584,12.034107515356565
212,3,second,24,13,3.7867754150888358,7,2.0390329158170655,,86.30839013163826,11.7563552900418
212,3,second,25,17,2.563715879957763,14,2.1112954305534517,,86.79364507713296,11.479081071267784
212,3,second,26,12,1.9614253023864023,8,1.3076168682576015,,86.53693250039495,11.61039798764618
