ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x_pixel,2d_y_pixel,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide,left.pupil_diameter_clean,right.pupil_diameter_clean,combined.pupil_diameter_clean,combined.pupil_diameter_corr,time_diff,hitobject,head_x,head_y,head_z,gaze_angle_velo,head_angle_velo,head_loc_velo,2d_x,2d_y,2Dside
168,first,181.32,-2.1699999999999875,2,18.0,0.0,0,23,Pause,525.821167,722.23999,16.742157,-4.545808,119.379662,0.057617,1.42335,2.473984,70.205589,84.63929,2.599925,135.742523,A_StateManager_2.ScreenWidget,-0.058838,0.21167,0.975555,0.985641,4.25885,-34.624863,1.0,-0.112686,0.209106,0.971375,34.403488,4.801117,-34.168579,3.443405,0.420504,0.435367,1.0,-0.011459,0.213409,0.976883,-28.335922,3.783066,-35.025208,3.139282,0.459909,0.464963,0.103585,0.103585,,,,,0.033999999999991815,NaN,0.9987596620263491,0.043152431394888106,-0.02483958883963908,,0.8976931169399083,0.30453490121067645,2.599925,135.742523,right
168,first,181.353,-2.1370000000000005,2,18.0,0.0,0,23,Pause,526.631042,720.476318,16.745747,-4.554117,119.37339,0.044889,1.404184,2.431408,70.235756,84.63929,2.524839,135.908691,A_StateManager_2.ScreenWidget,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,34.99617,-0.972809,-27.289703,,0.405512,0.500011,0.0,0.0,0.0,0.0,-28.752106,2.528015,-34.898804,,0.487236,0.540299,0.0,0.0,,,,,0.03300000000001546,NaN,0.9987996981979524,0.042410599977647845,-0.0245051808647662,,1.414521262466779,0.33369892485839436,2.524839,135.908691,right
168,first,181.386,-2.103999999999985,2,18.0,0.0,0,23,Pause,525.55835,722.850159,16.745081,-4.547286,119.368935,0.072402,1.40583,2.426593,168.465546,-107.277466,109.391136,123.502045,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,34.396133,2.121216,-25.984451,,0.415997,0.489214,0.0,0.0,0.0,0.0,-28.752106,2.528015,-34.898804,,-1.0,-1.0,0.0,0.0,,,,,0.03299999999998704,NaN,0.9988025549875645,0.04232663327112154,-0.02453390034716888,,0.15415757605893227,0.24795424131326058,109.391136,123.502045,left
168,first,181.421,-2.0689999999999884,2,18.0,0.0,0,23,Pause,525.55835,722.850159,16.742975,-4.53738,119.372665,0.074543,1.427291,2.448917,168.523941,-107.365814,109.391144,123.570313,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,34.145569,5.170227,-34.143188,,0.429048,0.426992,0.0,0.0,0.0,0.0,-28.539871,4.169037,-35.061798,,0.476653,0.451783,0.0,0.0,,,,,0.03499999999999659,NaN,0.9987767363476698,0.04271539514015607,-0.024908350983506928,,0.8846218731874876,0.3083557076640822,109.391144,123.570313,left
168,first,181.453,-2.037000000000006,2,18.0,0.0,0,23,Pause,525.55835,722.850159,16.738224,-4.532969,119.374016,0.081721,1.447638,2.475475,168.60408,-107.481308,109.391144,123.633514,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-0.042343,0.238007,0.970337,-28.530304,3.93335,-35.063034,0.564475,-0.141068,0.210434,0.967361,34.160706,4.977646,-34.194199,3.431229,0.433721,0.429392,0.1,-0.042343,0.238007,0.970337,-28.531052,3.933334,-35.063034,3.047348,0.471378,0.456275,0.0,0.0,,,,,0.03200000000001069,NaN,0.9987479291886399,0.04317796328923402,-0.025263361367742085,,1.0453038130324102,0.20694514247061133,109.391144,123.633514,left
168,first,181.486,-2.0039999999999907,2,18.0,0.0,0,23,Pause,525.55835,722.850159,16.741497,-4.52441,119.36824,0.070588,1.454625,2.520901,70.643547,84.63929,1.5476,137.902863,A_StateManager_2.ScreenWidget,-0.045822,0.230057,0.972092,-28.50975,3.868683,-35.045731,0.798966,-0.150223,0.205673,0.96701,34.199493,4.888474,-34.181213,3.473465,0.433732,0.433326,0.205841,-0.045822,0.230057,0.972092,-28.50975,3.868683,-35.045731,3.025742,0.471137,0.459499,0.0,0.0,3.473465,3.025742,3.2496035,0.18783225,0.03299999999998704,ScreenWidget,0.9987102971536115,0.04396965438741378,-0.0253852684129214,,1.392296879418688,0.3282409723123489,1.5476,137.902863,right
168,first,181.521,-1.968999999999994,2,18.0,0.0,0,23,Pause,511.597809,751.338318,16.73423,-4.510689,119.376328,0.095785,1.434142,2.541235,70.514633,84.63929,1.819181,137.296982,A_StateManager_2.ScreenWidget,-0.087906,0.21788,0.972,0.664642,4.303787,-34.635391,0.910936,-0.135056,0.204758,0.969437,34.211212,4.851334,-34.17012,3.501343,0.430817,0.434663,0.640655,-0.046722,0.228867,0.972321,-28.508804,3.827621,-35.040009,2.944031,0.471192,0.460845,0.0,0.0,3.501343,2.944031,3.222687,0.1609157499999995,0.03499999999999659,ScreenWidget,0.9987036320218089,0.04432448869565676,-0.025027886213513387,72.24764344032793,0.8245033790547769,0.500196593187885,1.819181,137.296982,right
168,first,181.553,-1.936999999999984,2,18.0,0.0,0,23,Pause,515.477539,742.682861,16.731178,-4.496241,119.369972,0.111451,1.410502,2.553645,70.635597,84.639282,4.804285,136.439743,A_StateManager_2.ScreenWidget,-0.090775,0.219254,0.97142,1.789688,4.307571,-34.619263,0.99314,-0.141327,0.20787,0.96788,34.218628,4.832626,-34.176865,3.465408,0.431636,0.434822,0.899357,-0.043304,0.22934,0.972366,-28.517059,3.816879,-35.0327,3.090576,0.471062,0.461462,0.0,0.0,3.465408,3.090576,3.277992,0.2162207500000001,0.03200000000001069,ScreenWidget,0.9987042392570501,0.04454125852625104,-0.0246154175039745,13.643386075933126,0.8343005627306086,0.5023947962009422,4.804285,136.439743,right
168,first,181.587,-1.902999999999992,2,18.0,0.0,0,23,Pause,558.121948,730.436584,16.728264,-4.487598,119.367645,0.110791,1.404505,2.572651,70.694832,84.639282,5.044483,136.542969,A_StateManager_2.ScreenWidget,-0.092819,0.214966,0.972183,1.755081,4.297806,-34.616058,1.0,-0.142151,0.209442,0.967422,34.220764,4.825012,-34.17775,3.466537,0.431692,0.434862,1.0,-0.046631,0.21965,0.974457,-28.518845,3.806198,-35.02478,3.051514,0.471598,0.463078,0.074052,0.074052,3.466537,3.051514,3.2590255,0.1972542499999998,0.033999999999991815,ScreenWidget,0.998691977569828,0.044872658921291025,-0.02451078168886428,15.842457980166404,0.5860061430669238,0.2768579482866384,5.044483,136.542969,right
168,first,181.62,-1.8700000000000043,2,18.0,0.0,0,23,Pause,561.553284,731.911255,16.725588,-4.482234,119.369415,0.063171,1.427619,2.592576,70.651031,84.639282,5.211189,136.261322,A_StateManager_2.ScreenWidget,-0.093018,0.216171,0.971909,1.790039,4.294479,-34.614334,1.0,-0.141983,0.207825,0.967804,34.221558,4.820328,-34.17514,3.465729,0.431636,0.435263,1.0,-0.047058,0.22348,0.973557,-28.518845,3.80304,-35.02478,3.047195,0.471662,0.462623,0.123624,0.123624,3.465729,3.047195,3.256462,0.1946907499999999,0.03300000000001546,ScreenWidget,0.9986663532372512,0.04521950723048913,-0.024914073886899764,11.862395576315752,0.9246249403760292,0.18940332582800187,5.211189,136.261322,right
168,first,181.653,-1.836999999999989,2,18.0,0.0,0,23,Pause,563.934814,727.887695,16.730827,-4.477584,119.385849,0.106416,1.422578,2.593728,70.667252,84.639282,5.233244,136.356491,A_StateManager_2.ScreenWidget,-0.090118,0.219147,0.971512,1.692841,4.283539,-34.614105,1.0,-0.141525,0.208893,0.967636,34.222565,4.817535,-34.174316,3.4673,0.431525,0.435187,1.0,-0.04216,0.228119,0.972717,-28.519287,3.787598,-35.022568,3.109238,0.470982,0.462621,0.133857,0.133857,3.4673,3.109238,3.288269,0.2264977499999996,0.03299999999998704,ScreenWidget,0.9986676297235985,0.04523968562024296,-0.0248261190529466,11.755590149183046,0.15669322874101427,0.5413532485920761,5.233244,136.356491,right
168,first,181.687,-1.8029999999999973,2,18.0,0.0,0,23,Pause,564.249878,729.247253,16.722023,-4.468536,119.391586,0.146834,1.403501,2.592155,70.695244,84.639282,5.041571,136.556091,A_StateManager_2.ScreenWidget,-0.09082,0.215927,0.972168,2.054413,4.28685,-34.604111,1.0,-0.141296,0.209045,0.967636,34.226593,4.815613,-34.174301,3.467072,0.431348,0.435229,1.0,-0.042618,0.221954,0.974121,-28.521896,3.784317,-35.012604,3.108368,0.471141,0.463541,0.155975,0.155975,3.467072,3.108368,3.28772,0.2259487500000001,0.034000000000020236,ScreenWidget,0.9986770735612426,0.04521263948746216,-0.024493263843954723,11.39230799456961,0.5629912330916126,0.40784891127596784,5.041571,136.556091,right
168,first,181.72000000000003,-1.7699999999999818,2,18.0,0.0,0,23,Pause,561.511658,732.098694,16.711992,-4.456258,119.390854,0.123776,1.411329,2.588952,70.655678,84.639282,5.093969,136.32901,A_StateManager_2.ScreenWidget,-0.087296,0.215912,0.972488,1.915985,4.280014,-34.604431,1.0,-0.136078,0.208664,0.96846,34.226593,4.807159,-34.173599,3.454651,0.43053,0.435514,1.0,-0.041122,0.22226,0.974106,-28.527969,3.78331,-35.010361,3.122543,0.471141,0.463541,0.198046,0.198046,3.454651,3.122543,3.288597,0.2268257500000001,0.03300000000001546,ScreenWidget,0.9986762472362625,0.04515665889781569,-0.024629847000783918,13.184652439682704,0.25629020119327955,0.4809560315826182,5.093969,136.32901,right
168,first,181.753,-1.7369999999999948,2,18.0,0.0,0,23,Pause,562.260193,728.854675,16.703363,-4.453182,119.382736,0.152094,1.408672,2.627353,70.635086,84.639282,4.895045,136.31308,A_StateManager_2.ScreenWidget,-0.085388,0.219345,0.971893,1.609863,4.274338,-34.611633,1.0,-0.137115,0.205246,0.969055,34.230576,4.798721,-34.173599,3.464447,0.43053,0.436379,1.0,-0.037369,0.231812,0.972031,-28.530899,3.789841,-35.016342,3.150116,0.470701,0.462052,0.185813,0.185813,3.464447,3.150116,3.3072815,0.2455102500000001,0.03299999999995862,ScreenWidget,0.9986468977596786,0.04582603768851595,-0.024583487643958235,13.991928132517787,1.1660972927741962,0.3709161974469328,4.895045,136.31308,right
168,first,181.787,-1.703000000000003,2,18.0,0.0,0,23,Pause,559.418457,728.627136,16.696495,-4.448009,119.375755,0.173139,1.397621,2.635395,70.683678,84.639282,4.782833,136.544083,A_StateManager_2.ScreenWidget,-0.098953,0.206604,0.973404,2.175278,4.236038,-34.588257,1.0,-0.148422,0.199081,0.968674,34.181717,4.756973,-34.166565,3.506546,0.43399,0.438958,1.0,-0.05127,0.213318,0.975632,-28.525894,3.736359,-34.992752,3.205429,0.47264,0.466563,0.138131,0.138131,3.506546,3.205429,3.3559875000000003,0.2942162500000003,0.034000000000020236,ScreenWidget,0.9986451737912199,0.0459664238575202,-0.02439066914325639,32.7217321361688,0.40194120575296566,0.32574603487777276,4.782833,136.544083,right
168,first,181.82,-1.6699999999999875,2,18.0,0.0,0,23,Pause,557.81543,731.927185,16.704744,-4.434538,119.370354,0.187894,1.404219,2.680039,70.597313,84.639282,5.788483,135.629761,A_StateManager_2.ScreenWidget,-0.124161,0.104797,0.98671,-4.68576,3.837769,-34.587875,0.947676,-0.183563,0.103989,0.977478,33.894516,4.452087,-34.134766,3.580948,0.44945,0.464809,0.071491,-0.087097,0.105103,0.990631,-28.622604,3.456635,-34.868988,3.285431,0.481432,0.491295,0.0,0.0,,,,,0.03299999999998704,NaN,0.9986062420021163,0.04674440731346434,-0.024505791546558815,,1.367143314201653,0.505874256199665,5.788483,135.629761,right
168,first,181.853,-1.6370000000000005,2,18.0,0.0,0,23,Pause,572.181885,718.865417,16.712582,-4.421997,119.382454,0.170318,1.38159,2.688813,69.527641,84.639282,7.411832,128.327698,A_StateManager_2.ScreenWidget,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.445752,0.0,0.0,0.0,33.492416,4.080185,-34.15387,,0.462248,0.50137,0.0,0.0,0.0,0.0,-28.694,3.116409,-35.242126,,0.488021,0.540452,0.0,0.0,,,,,0.03300000000001546,NaN,0.9986086621161185,0.04689777889799287,-0.024110957697503065,,0.7354397668227216,0.579034474676987,7.411832,128.327698,right
168,first,181.886,-1.603999999999985,2,18.0,0.0,0,23,Pause,595.372559,614.550232,16.711395,-4.429173,119.385742,0.129148,1.388919,2.656485,169.029327,-108.184799,109.391144,123.482811,Lockers_02_A_SM_8.StaticMeshComponent0 Lockers_02_A_SM,-0.222946,-0.257629,0.940155,33.001541,3.241928,-34.215561,0.174251,-0.223495,-0.257858,0.939972,33.31134,3.246613,-34.210495,3.21553,0.476485,0.566584,0.0,-0.111847,-0.210831,0.971085,-28.606842,2.310852,-35.224823,2.945908,0.484703,0.582929,0.0,0.0,,,,,0.03299999999998704,NaN,0.9986318752809733,0.04633418313386706,-0.02423883549437677,,1.0042165652533823,0.24188365673943424,109.391144,123.482811,left
168,first,181.921,-1.5689999999999884,2,18.0,0.0,0,23,Pause,595.372559,614.550232,16.715809,-4.437852,119.386162,0.172925,1.416042,2.606496,72.676376,84.639275,15.06502,102.418686,A_StateManager_2.ScreenWidget,-0.230957,-0.267273,0.935516,33.198166,2.934586,-34.257858,0.384104,-0.231339,-0.267319,0.93541,33.404709,2.938217,-34.255844,3.468689,0.473729,0.580039,0.1,-0.11496,-0.250107,0.961365,-28.540771,1.84581,-34.861542,3.075699,0.482902,0.602297,0.0,0.0,3.468689,3.075699,3.272194,0.2104227499999997,0.03499999999999659,ScreenWidget,0.9986603461557766,0.04546235971818346,-0.024712079331359268,,1.6245715895967532,0.2784576133795115,15.06502,102.418686,right
168,first,181.953,-1.537000000000006,2,18.0,0.0,0,23,Pause,704.703796,244.421494,16.715618,-4.449344,119.388901,0.157714,1.40831,2.609187,73.056999,84.639275,15.744026,101.614525,A_StateManager_2.ScreenWidget,-0.226181,-0.279251,0.933182,29.247589,2.815369,-34.305557,0.506617,-0.233994,-0.280487,0.930893,33.456924,2.8853,-34.263687,3.393997,0.472443,0.584194,0.1,-0.117264,-0.260193,0.958405,-28.618683,1.85408,-34.880966,3.001724,0.486021,0.603779,0.0,0.0,3.393997,3.001724,3.1978605,0.1360892499999999,0.03200000000001069,ScreenWidget,0.9986615321484724,0.04550941495823593,-0.0245771714610266,27.6192145466265,0.2558321764141661,0.36923255766597063,15.744026,101.614525,right
168,first,181.986,-1.503999999999991,2,18.0,0.0,0,23,Pause,714.403931,232.933472,16.722969,-4.448509,119.382263,0.130873,1.394055,2.591253,73.192841,84.639275,15.416665,100.675552,A_StateManager_2.ScreenWidget,-0.171173,-0.266357,0.948532,1.577148,2.330719,-34.584488,0.574947,-0.230759,-0.272018,0.934204,33.494675,2.867432,-34.269272,3.407684,0.470548,0.583385,0.1,-0.114136,-0.260071,0.958817,-28.660797,1.822266,-34.883102,2.939407,0.487031,0.604821,0.0,0.0,3.407684,2.939407,3.1735455000000004,0.1117742500000003,0.03299999999998704,ScreenWidget,0.9986818055657048,0.04519709938673594,-0.024328449170656345,102.745942024779,0.6940922585010334,0.3012027771250526,15.416665,100.675552,right
168,first,182.019,-1.4710000000000036,2,18.0,0.0,0,23,Pause,709.727295,219.519592,16.725529,-4.44802,119.362495,0.1802,1.367131,2.617598,71.83448,84.639282,11.140484,101.900734,A_StateManager_2.ScreenWidget,-0.170074,-0.262924,0.949692,1.337509,2.312515,-34.593948,0.608968,-0.230835,-0.2686,0.935165,33.527618,2.850006,-34.27652,3.32164,0.469589,0.583353,0.1,-0.112839,-0.256683,0.959869,-28.673935,1.811386,-34.889893,3.058243,0.487339,0.604852,0.0,0.0,3.32164,3.058243,3.1899415,0.1281702499999997,0.03300000000001546,ScreenWidget,0.9986722281034189,0.04565681253656797,-0.023858673138993765,16.10558601044652,1.1413256866976123,0.6042142671470643,11.140484,101.900734,right
168,first,182.053,-1.4369999999999834,2,18.0,0.0,0,23,Pause,648.639038,237.022186,16.727215,-4.448128,119.366142,0.190906,1.38213,2.643213,71.749031,84.639282,11.074283,102.192612,A_StateManager_2.ScreenWidget,-0.16954,-0.26265,0.949875,1.18515,2.306274,-34.598892,0.618025,-0.232376,-0.269333,0.934586,33.536469,2.846771,-34.281006,3.321899,0.469519,0.583663,0.1,-0.110886,-0.255493,0.960419,-28.690491,1.807144,-34.892456,3.052261,0.487632,0.604821,0.0,0.0,3.321899,3.052261,3.18708,0.1253087499999998,0.033999999999991815,ScreenWidget,0.9986454433469967,0.0461029908329571,-0.02412037973450248,10.651822450463877,0.8728511047194043,0.11821505899427835,11.074283,102.192612,right
168,first,182.086,-1.4039999999999964,2,18.0,0.0,0,23,Pause,647.693298,241.191864,16.729113,-4.451394,119.364861,0.209308,1.396494,2.660767,71.732315,84.639282,11.051285,102.235886,A_StateManager_2.ScreenWidget,-0.1689,-0.262527,0.950012,0.842575,2.299332,-34.603561,0.642091,-0.233612,-0.270355,0.933975,33.544434,2.844315,-34.283737,3.321686,0.469433,0.583967,0.1,-0.109787,-0.25444,0.960831,-28.703705,1.806931,-34.892532,3.052322,0.487935,0.604642,0.0,0.0,3.321686,3.052322,3.187004,0.1252327499999999,0.03300000000001546,ScreenWidget,0.9986251998496198,0.04640866658589192,-0.024371005129586374,10.795146021240246,0.6872085025109956,0.12087119099157863,11.051285,102.235886,right
168,first,182.119,-1.371000000000009,2,18.0,0.0,0,23,Pause,647.364746,241.810059,16.729742,-4.456496,119.360718,0.193173,1.383824,2.663679,71.723808,84.639282,11.001443,102.224457,A_StateManager_2.ScreenWidget,-0.167374,-0.261917,0.950455,1.079071,2.298508,-34.603073,0.652828,-0.232468,-0.270767,0.934143,33.551392,2.843124,-34.284821,3.310944,0.469023,0.584067,0.1,-0.106964,-0.252731,0.961594,-28.721146,1.798691,-34.895142,3.020828,0.488118,0.604642,0.0,0.0,3.310944,3.020828,3.165886,0.1041147499999999,0.03299999999998704,ScreenWidget,0.9986281988858994,0.046459669960290294,-0.024149936999627215,12.661861212249676,0.39394364956615735,0.20006999234410808,11.001443,102.224457,right
168,first,182.153,-1.336999999999989,2,18.0,0.0,0,23,Pause,646.65271,241.64679,16.726074,-4.468203,119.370033,0.157836,1.403727,2.646531,71.678429,84.639282,10.850813,102.313583,A_StateManager_2.ScreenWidget,-0.170914,-0.261826,0.949844,2.706345,2.320145,-34.590179,0.679134,-0.232056,-0.271484,0.934036,33.557617,2.840439,-34.287949,3.279648,0.468808,0.584257,0.1,-0.107895,-0.2509,0.961975,-28.728683,1.789978,-34.898117,3.021042,0.488526,0.60469,0.0,0.0,3.279648,3.021042,3.150345,0.0885737499999996,0.033999999999991815,ScreenWidget,0.9986336186938053,0.046160399246475144,-0.024497207104520767,13.644858127907185,0.7725890809436048,0.45305317370129844,10.850813,102.313583,right
168,first,182.186,-1.304000000000002,2,18.0,0.0,0,23,Pause,644.500854,242.920029,16.721443,-4.480922,119.369591,0.151459,1.427899,2.60516,71.72319,84.639282,11.051474,102.336433,A_StateManager_2.ScreenWidget,-0.169357,-0.263596,0.949631,2.58696,2.314682,-34.594162,0.675189,-0.230667,-0.270859,0.934555,33.561325,2.836029,-34.292694,3.271103,0.468468,0.584334,0.1,-0.106674,-0.255173,0.960983,-28.73822,1.78743,-34.899017,2.999512,0.48868,0.605454,0.0,0.0,3.271103,2.999512,3.1353075,0.07353625,0.03300000000001546,ScreenWidget,0.9986562758497629,0.045438839924741375,-0.024918959291589115,14.920331371151299,1.451638607071893,0.4103957708177235,11.051474,102.336433,right
168,first,182.219,-1.2709999999999866,2,18.0,0.0,0,23,Pause,647.367432,243.24646,16.722261,-4.494357,119.367447,0.127881,1.436225,2.546505,71.710312,84.639282,10.853353,102.218262,A_StateManager_2.ScreenWidget,-0.165344,-0.264481,0.950104,0.690201,2.281036,-34.613907,0.692313,-0.230682,-0.270584,0.934631,33.562393,2.834076,-34.29512,3.256775,0.468467,0.584354,0.1,-0.106216,-0.257996,0.960281,-28.745529,1.785828,-34.899368,2.961838,0.488861,0.605926,0.0,0.0,3.256775,2.961838,3.1093065,0.0475352500000001,0.03299999999998704,ScreenWidget,0.9986986412261994,0.044416307664988906,-0.025064230017139113,14.20980963425363,1.7946923288974506,0.4130171689147155,10.853353,102.218262,right
168,first,182.253,-1.2369999999999948,2,18.0,0.0,0,23,Pause,644.537109,241.558289,16.713524,-4.507816,119.356621,0.077991,1.421772,2.527957,71.66729,84.639282,10.520672,102.139267,A_StateManager_2.ScreenWidget,-0.165085,-0.26593,0.949738,0.592514,2.276611,-34.618179,0.702514,-0.229401,-0.271973,0.934555,33.562393,2.826675,-34.301971,3.212814,0.468358,0.584844,0.1,-0.107239,-0.259567,0.959747,-28.751846,1.787048,-34.899628,2.950912,0.48924,0.606139,0.0,0.0,3.212814,2.950912,3.081863,0.0200917500000001,0.033999999999991815,ScreenWidget,0.9987192520911241,0.044093280417611666,-0.02481205603249734,10.890097473545472,0.6914602391612423,0.5693149270476088,10.520672,102.139267,right
168,first,182.286,-1.2040000000000075,2,18.0,0.0,0,23,Pause,639.784546,240.429794,16.716198,-4.527521,119.352974,0.077743,1.411984,2.475923,71.677223,84.639282,10.420889,102.014427,A_StateManager_2.ScreenWidget,-0.158218,-0.265808,0.950943,-1.273468,2.241287,-34.638214,0.717228,-0.224396,-0.272919,0.935486,33.532547,2.818634,-34.306854,3.159439,0.468735,0.585213,0.1,-0.105423,-0.259323,0.960007,-28.760605,1.785339,-34.899902,2.941757,0.489273,0.606139,0.0,0.0,3.159439,2.941757,3.050598,-0.0111732500000001,0.03300000000001546,ScreenWidget,0.9987631043725477,0.043186443346392794,-0.02464127543778367,16.932967512716413,1.6039685292659527,0.6126444733190345,10.420889,102.014427,right
168,first,182.32,-1.1699999999999875,2,18.0,0.0,0,23,Pause,638.35907,238.646362,16.723692,-4.534292,119.36927,0.082205,1.437079,2.469689,71.54525,84.639282,9.889888,102.102585,A_StateManager_2.ScreenWidget,-0.159103,-0.266098,0.950714,-1.037003,2.239853,-34.641418,0.716335,-0.22467,-0.274017,0.935104,33.531235,2.818634,-34.31279,3.145767,0.468856,0.585446,0.1,-0.105972,-0.25885,0.960083,-28.766495,1.775574,-34.905045,2.881424,0.489546,0.606399,0.0,0.0,3.145767,2.881424,3.0135955,-0.0481757499999999,0.033999999999991815,ScreenWidget,0.9987569188948983,0.04307730464829543,-0.025079130443618827,10.983672492954723,0.7605075694524547,0.5638827433695552,9.889888,102.102585,right
168,first,182.353,-1.1370000000000005,2,18.0,0.0,0,23,Pause,630.773376,239.905762,16.725414,-4.526901,119.369576,0.056325,1.424689,2.531476,71.5839,84.639282,10.043312,102.058556,A_StateManager_2.ScreenWidget,-0.161743,-0.267502,0.949875,-0.404282,2.248764,-34.63765,0.732019,-0.224136,-0.273911,0.935257,33.524506,2.817688,-34.316818,3.126236,0.469053,0.585464,0.1,-0.109055,-0.261292,0.959061,-28.770493,1.773102,-34.905884,2.838928,0.490148,0.606873,0.0,0.0,3.126236,2.838928,2.982582,-0.0791892500000002,0.03300000000001546,ScreenWidget,0.9987152788058888,0.044154563958551475,-0.024862951580732873,12.275967400996532,1.909034380179267,0.23015505812491904,10.043312,102.058556,right
168,first,182.386,-1.103999999999985,2,18.0,0.0,0,23,Pause,632.965149,239.276779,16.722754,-4.514515,119.364143,0.056172,1.439701,2.568058,71.662392,84.639282,10.306305,101.951859,A_StateManager_2.ScreenWidget,-0.162384,-0.272156,0.948441,-1.11557,2.236511,-34.647476,0.740346,-0.226273,-0.276337,0.934036,33.52005,2.818481,-34.322281,3.119186,0.469572,0.585941,0.1,-0.11084,-0.267975,0.957016,-28.775986,1.771744,-34.907181,2.76387,0.490601,0.607972,0.0,0.0,3.119186,2.76387,2.941528,-0.1202432500000001,0.03299999999998704,ScreenWidget,0.9986803415492943,0.04479191758008794,-0.025124878556600967,14.074368783227788,1.1979347332084394,0.4177051356507868,10.306305,101.951859,right
168,first,182.42,-1.0699999999999932,2,18.0,0.0,0,23,Pause,636.722107,237.752533,16.728569,-4.508972,119.36631,0.097884,1.485218,2.61091,71.756378,84.639282,10.433327,101.650795,A_StateManager_2.ScreenWidget,-0.162781,-0.275772,0.947327,-1.224823,2.235291,-34.653656,0.722211,-0.226028,-0.27684,0.933945,33.52005,2.819855,-34.331955,3.07605,0.469629,0.586015,0.1,-0.112152,-0.274109,0.955124,-28.775986,1.771744,-34.908752,2.720673,0.490795,0.608956,0.0,0.0,3.07605,2.720673,2.8983615,-0.16340975,0.033999999999991815,ScreenWidget,0.9986263078347257,0.04553790289004037,-0.025919041277815514,13.096407584882993,1.8383870494712713,0.24472808687447636,10.433327,101.650795,right
168,first,182.452,-1.0379999999999825,2,18.0,0.0,0,23,Pause,638.536804,233.45163,16.729486,-4.511786,119.365738,0.094661,1.459687,2.627964,71.848106,84.639282,10.498742,101.335365,A_StateManager_2.ScreenWidget,-0.161972,-0.277664,0.946915,-1.211243,2.23288,-34.654907,0.716665,-0.224854,-0.278183,0.933823,33.522034,2.815918,-34.333572,3.002625,0.469542,0.586279,0.1,-0.111603,-0.276428,0.954514,-28.772964,1.770233,-34.909897,2.703598,0.490601,0.60939,0.0,0.0,3.002625,2.703598,2.8531115,-0.2086597500000002,0.03200000000001069,ScreenWidget,0.9986241475484768,0.0458356654432299,-0.025473588409451214,12.387611812450116,0.9593693152716674,0.09420031950749387,10.498742,101.335365,right
168,first,182.486,-1.003999999999991,2,18.0,0.0,0,23,Pause,639.471252,228.94548,16.734922,-4.510152,119.361923,0.057865,1.404314,2.585849,71.873947,84.639282,10.393852,101.120949,A_StateManager_2.ScreenWidget,-0.160889,-0.279373,0.946594,-1.053055,2.232254,-34.657867,0.758385,-0.224289,-0.278595,0.933838,33.529221,2.813553,-34.342072,2.985916,0.469229,0.586495,0.1,-0.109589,-0.279144,0.953964,-28.77095,1.766357,-34.910965,2.68605,0.490218,0.609962,0.0,0.0,2.985916,2.68605,2.835983,-0.2257882500000003,0.033999999999991815,ScreenWidget,0.998681696342141,0.04510270866851356,-0.02450744911137836,11.821394997644678,2.0459121432018237,0.2011521248597237,10.393852,101.120949,right
