ID,cond,time,rel_time,dimension,stimulus,onset,controllerleftclick,controllerrightclick,stimulus_ue,2d_x,2d_y,playerlocationX,playerlocationY,playerlocationZ,playerrotationRoll,playerrotationPitch,playerrotationYaw,raydistance,rayimpactpointX,rayimpactpointY,rayimpactpointZ,rayhitcomponent,combined.gaze_direction_normalized.X,combined.gaze_direction_normalized.Y,combined.gaze_direction_normalized.Z,combined.gaze_origin_mm.X,combined.gaze_origin_mm.Y,combined.gaze_origin_mm.Z,left.eye_openness,left.gaze_direction_normalized.X,left.gaze_direction_normalized.Y,left.gaze_direction_normalized.Z,left.gaze_origin_mm.X,left.gaze_origin_mm.Y,left.gaze_origin_mm.Z,left.pupil_diameter_mm,left.pupil_position_in_sensor_area.X,left.pupil_position_in_sensor_area.Y,right.eye_openness,right.gaze_direction_normalized.X,right.gaze_direction_normalized.Y,right.gaze_direction_normalized.Z,right.gaze_origin_mm.X,right.gaze_origin_mm.Y,right.gaze_origin_mm.Z,right.pupil_diameter_mm,right.pupil_position_in_sensor_area.X,right.pupil_position_in_sensor_area.Y,left.eye_wide,right.eye_wide,left.pupil_diameter_clean,right.pupil_diameter_clean,combined.pupil_diameter_clean,combined.pupil_diameter_corr,time_diff,hitobject,head_x,head_y,head_z,gaze_angle_velo,head_angle_velo,head_loc_velo,2Dside,ivt_gaze_labels,ivt_gaze_label_number,ivt_label_duration,idt_gaze_label,idt_gaze_label_number,idt_label_duration,gaze_label,gaze_label_number,label_duration,fixation_midpointX,fixation_midpointY
161,first,0.8230000000000075,-2.2309999999999945,3,10.0,0.0,3,0,Pause,7.526377174085261,104.53370392357677,2.476813,-0.320745,116.268501,-0.890279,-0.032669,1.416974,160.647675,160.768784,14.915858,93.483276,partitionwall_15.StaticMeshComponent0 partitionwall,-0.073013,-0.139755,0.987488,2.8647,0.47789,-27.576736,0.987499,-0.086639,-0.137802,0.986649,32.44455,1.115509,-32.945587,3.773895,0.517179,0.615909,0.385402,-0.062271,-0.141281,0.988007,-20.405457,-0.023697,-23.353119,4.219269,0.17524,0.542438,0.0,0.0,3.773895,4.219269,3.996582,0.1059302500000001,0.0330000000000012,wall,0.9996940453216688,0.0247283368094207,0.000570181582439,9.08225537679285,7.852535694790709,1.0205702150366198,right,,None_2,0.4860000000000042,fixation,fixation_2,0.1340000000000003,fixation,fixation_2,0.367999999999995,,
161,first,0.855000000000004,-2.198999999999998,3,10.0,0.0,3,0,Pause,8.071669294913415,104.54517171316306,2.466674,-0.307941,116.256737,-0.862767,-0.100322,1.622853,160.75235,160.768799,15.961604,93.51799,partitionwall_15.StaticMeshComponent0 partitionwall,-0.085297,-0.140564,0.986374,32.126022,1.110489,-32.90506,0.985687,-0.085358,-0.140717,0.986359,32.456772,1.117508,-32.962341,3.751114,0.516586,0.616424,0.33548,-0.075745,-0.117035,0.990219,-20.372284,-0.003433,-23.812866,4.184814,0.175038,0.5419,0.0,0.0,3.751114,4.184814,3.967964,0.0773122500000003,0.0319999999999964,wall,0.9995973664032046,0.0283202976638184,0.0017509483175024,24.706380823800725,6.772173435576349,0.6289977091883077,right,fixation,fixation_1,0.2019999999999981,,None_3,0.0679999999999978,fixation,fixation_2,0.367999999999995,,
161,first,0.88900000000001,-2.164999999999992,3,10.0,0.0,3,0,Pause,9.327863789631984,104.48540721817608,2.463235,-0.304353,116.2491,-0.83392,-0.07046,1.776841,161.034302,160.768829,18.396828,93.409607,partitionwall_15.StaticMeshComponent0 partitionwall,-0.075958,-0.14061,0.987137,32.316452,1.114395,-32.931885,0.982603,-0.076019,-0.140656,0.987122,32.476669,1.118027,-32.961182,3.741791,0.514542,0.616353,0.402625,-0.055664,-0.125793,0.990479,-20.365128,-0.079422,-23.300186,4.168594,0.172915,0.541114,0.0,0.0,3.741791,4.168594,3.9551925,0.0645407499999999,0.034000000000006,wall,0.9995184191806308,0.0310067317245712,0.001229758680993,19.9443286532721,4.613429132059047,0.267993043988654,right,fixation,fixation_1,0.2019999999999981,,None_3,0.0679999999999978,fixation,fixation_2,0.367999999999995,,
161,first,0.9230000000000018,-2.131,3,10.0,0.0,3,0,Pause,8.662156720711932,104.5668495904909,2.460296,-0.301039,116.253662,-0.87989,-0.025279,1.854131,160.87027,160.768799,17.100914,93.563835,partitionwall_15.StaticMeshComponent0 partitionwall,-0.072418,-0.136887,0.98793,32.427109,1.114838,-32.927567,0.979668,-0.072449,-0.136902,0.98793,32.495178,1.116409,-32.940155,3.743103,0.513371,0.615613,0.423396,-0.047073,-0.124878,0.991043,-20.34935,-0.108337,-23.17749,4.155716,0.171261,0.540752,0.0,0.0,3.743103,4.155716,3.9494095,0.0587577499999998,0.0339999999999918,wall,0.9994763412622124,0.0323550397635616,0.0004412017672976,12.908054367584198,2.633143552138726,0.1870184959305945,right,fixation,fixation_1,0.2019999999999981,,None_3,0.0679999999999978,fixation,fixation_2,0.367999999999995,,
161,first,0.9560000000000032,-2.097999999999999,3,10.0,0.0,3,0,Pause,8.353535252075794,105.01029578540796,2.446467,-0.295293,116.257919,-0.889172,0.056752,1.843916,160.700546,160.768799,16.494938,94.422569,partitionwall_15.StaticMeshComponent0 partitionwall,-0.068466,-0.136429,0.988266,27.710236,0.994827,-31.941177,0.976987,-0.071396,-0.137512,0.987915,32.520279,1.109329,-32.845718,3.745209,0.512334,0.614982,0.39577,-0.039169,-0.125641,0.991287,-20.309464,-0.148361,-22.910934,4.132553,0.16939,0.539739,0.0,0.0,3.745209,4.132553,3.938881,0.0482292499999998,0.0330000000000013,wall,0.9994817007871906,0.0321768345751657,-0.0009905090951256,13.187038543130209,2.504986974580116,0.471774297797565,right,fixation,fixation_1,0.2019999999999981,fixation,fixation_3,0.1009999999999989,fixation,fixation_2,0.367999999999995,,
161,first,0.9890000000000044,-2.0649999999999977,3,10.0,0.0,3,0,Pause,7.931249675614207,105.10755024165282,2.430798,-0.30669,116.265442,-0.930145,0.093505,1.78736,160.610596,160.768799,15.684381,94.606308,partitionwall_15.StaticMeshComponent0 partitionwall,-0.064285,-0.133362,0.988968,17.871689,0.753571,-30.058334,0.988432,-0.073212,-0.137863,0.987732,32.546219,1.100479,-32.807419,3.746185,0.51168,0.614954,0.403542,-0.041016,-0.121628,0.991714,-20.281006,-0.148361,-22.910934,4.108307,0.168727,0.539059,0.0,0.0,3.746185,4.108307,3.927246,0.0365942500000002,0.0330000000000012,wall,0.9995121345438892,0.0311902160207249,-0.0016319693926658,15.678060903361237,2.043907054759608,0.6298400827541566,right,fixation,fixation_1,0.2019999999999981,fixation,fixation_3,0.1009999999999989,fixation,fixation_2,0.367999999999995,,
161,first,1.0230000000000103,-2.030999999999992,3,10.0,0.0,3,0,Pause,7.339336562682879,105.44235503490188,2.411243,-0.319743,116.278908,-0.927704,0.133127,1.629588,160.438416,160.768784,14.545945,95.245987,partitionwall_15.StaticMeshComponent0 partitionwall,-0.063873,-0.132126,0.989166,15.050217,0.690491,-29.564209,0.983294,-0.073181,-0.141174,0.987274,32.551849,1.095505,-32.749863,3.731354,0.511496,0.615017,0.427463,-0.045044,-0.1138,0.992477,-20.278641,-0.127045,-23.133652,4.091476,0.168655,0.539056,0.0,0.0,3.731354,4.091476,3.911415,0.0207632499999999,0.0340000000000059,wall,0.9995928645526284,0.0284377648936831,-0.0023235023826628,10.608800353972937,4.784437042548354,0.7968970912535772,right,fixation,fixation_1,0.2019999999999981,fixation,fixation_3,0.1009999999999989,fixation,fixation_2,0.367999999999995,,
161,first,1.0570000000000022,-1.997,3,10.0,0.0,3,0,Pause,7.078102457562636,105.65807331031618,2.390131,-0.326669,116.291283,-0.956162,0.199373,1.477439,160.362534,160.768784,14.043624,95.655624,partitionwall_15.StaticMeshComponent0 partitionwall,-0.068329,-0.137878,0.988083,23.852707,0.883667,-31.148468,0.987118,-0.073532,-0.141998,0.987122,32.55217,1.081772,-32.724731,3.728653,0.511539,0.615372,0.414143,-0.041824,-0.116898,0.992249,-20.279724,-0.121262,-23.152069,4.072632,0.168059,0.539521,0.0,0.0,3.728653,4.072632,3.9006425,0.00999075,0.0339999999999918,wall,0.9996615028193416,0.0257831613916914,-0.0034797082672747,15.118641677153928,4.880727337062033,0.7480231415154271,right,fixation,fixation_1,0.2019999999999981,fixation,fixation_3,0.1009999999999989,fixation,fixation_2,0.367999999999995,,
161,first,1.0890000000000128,-1.9649999999999888,3,10.0,0.0,3,0,Pause,7.279075917754994,105.27322323483683,2.372584,-0.326908,116.295364,-0.98675,0.268201,1.355354,160.513702,160.768784,14.432336,94.907143,partitionwall_15.StaticMeshComponent0 partitionwall,-0.056198,-0.127258,0.990265,1.077316,0.361267,-27.015961,0.98859,-0.07605,-0.143341,0.98674,32.551849,1.075104,-32.697342,3.733261,0.511908,0.615527,0.392138,-0.042694,-0.116272,0.992294,-20.293747,-0.123398,-23.15831,4.074158,0.168689,0.539548,0.0,0.0,3.733261,4.074158,3.9037095,0.0130577499999997,0.0320000000000106,wall,0.9997092715618184,0.0236529245813461,-0.0046809734124385,31.008124116408226,4.3796616751598,0.5630283031224715,right,,None_3,0.0,,None_4,0.066999999999993,,None_4,0.0,,
161,first,1.122,-1.9320000000000024,3,10.0,0.0,3,0,Pause,6.184198065771417,106.25996375642588,2.363849,-0.320303,116.304504,-0.958339,0.32192,1.297752,160.097748,160.768768,12.300882,96.814308,partitionwall_15.StaticMeshComponent0 partitionwall,-0.057541,-0.126465,0.990295,1.320328,0.358963,-27.058563,0.990079,-0.074249,-0.142746,0.986954,32.532913,1.071167,-32.68808,3.7332,0.512318,0.615488,0.406488,-0.045959,-0.115128,0.992279,-20.304443,-0.13446,-23.15831,4.10527,0.169629,0.539762,0.0,0.0,3.7332,4.10527,3.919235,0.02858325,0.0329999999999872,wall,0.9997277186506284,0.0226477511727102,-0.005618534366685,10.460670327853844,2.386761991924462,0.4322468366843513,right,fixation,fixation_2,0.199000000000012,,None_4,0.066999999999993,fixation,fixation_3,0.199000000000012,,
161,first,1.156000000000006,-1.897999999999996,3,10.0,0.0,3,0,Pause,6.250716347067719,106.34967908658174,2.360091,-0.310802,116.305183,-0.91243,0.335608,1.260378,160.089203,160.768768,12.420734,96.988182,partitionwall_15.StaticMeshComponent0 partitionwall,-0.060547,-0.12619,0.990143,2.418564,0.375412,-27.25415,0.991562,-0.075272,-0.142975,0.986847,32.517792,1.071167,-32.697433,3.741425,0.51299,0.615631,0.382411,-0.049423,-0.11348,0.99231,-20.30899,-0.149918,-23.143997,4.107712,0.170432,0.539869,0.0,0.0,3.741425,4.107712,3.9245685,0.0339167500000003,0.0340000000000058,wall,0.9997409085975044,0.0219955945027656,-0.0058574311012614,11.622697479805952,1.1706219409488423,0.3011692985129068,right,fixation,fixation_2,0.199000000000012,,None_4,0.066999999999993,fixation,fixation_3,0.199000000000012,,
161,first,1.1890000000000072,-1.8649999999999949,3,10.0,0.0,3,0,Pause,6.528442958340878,106.37158453037932,2.357076,-0.302374,116.311417,-0.884732,0.336414,1.274077,160.130875,160.768768,12.951454,97.025169,partitionwall_15.StaticMeshComponent0 partitionwall,-0.057816,-0.120865,0.990982,-2.638474,0.256561,-26.37648,0.994264,-0.077133,-0.138107,0.987396,32.507355,1.078217,-32.802673,3.745956,0.51362,0.615742,0.421414,-0.048065,-0.112152,0.992523,-20.323883,-0.156876,-23.142822,4.128342,0.170732,0.539877,0.0,0.0,3.745956,4.128342,3.937149,0.0464972499999998,0.0330000000000012,wall,0.9997355385601376,0.0222346227448431,-0.0058714982131285,14.22655502509299,0.4158319805577914,0.3305450392259813,right,fixation,fixation_2,0.199000000000012,fixation,fixation_4,0.132000000000005,fixation,fixation_3,0.199000000000012,,
161,first,1.2220000000000084,-1.8319999999999936,3,10.0,0.0,3,0,Pause,6.320201708125083,106.94400849522395,2.348703,-0.297439,116.32547,-0.831397,0.408015,1.286233,159.978409,160.768753,12.542124,98.123535,partitionwall_15.StaticMeshComponent0 partitionwall,-0.054367,-0.121948,0.991043,-4.262146,0.222168,-26.085434,0.992832,-0.076294,-0.140289,0.987152,32.499146,1.078293,-32.811691,3.722961,0.513815,0.616147,0.463085,-0.044769,-0.113892,0.992477,-20.339996,-0.152237,-23.143661,4.108826,0.170732,0.540001,0.0,0.0,3.722961,4.108826,3.9158935,0.0252417500000001,0.0330000000000012,wall,0.9997226824782338,0.022446546126008,-0.0071211449597703,8.39817957768138,2.200773150356125,0.5177724441762981,right,fixation,fixation_2,0.199000000000012,fixation,fixation_4,0.132000000000005,fixation,fixation_3,0.199000000000012,,
161,first,1.2560000000000002,-1.7980000000000018,3,10.0,0.0,3,0,Pause,6.043559668684837,107.00096165679528,2.336375,-0.291693,116.338226,-0.812395,0.500892,1.287684,159.937637,160.768768,11.999082,98.223366,partitionwall_15.StaticMeshComponent0 partitionwall,-0.063034,-0.128769,0.989655,6.743164,0.490234,-28.146896,0.991322,-0.080383,-0.142838,0.986465,32.49884,1.078217,-32.812134,3.702591,0.514438,0.616527,0.426579,-0.044769,-0.113907,0.992477,-20.349426,-0.128265,-23.239487,4.101547,0.170775,0.540071,0.0,0.0,3.702591,4.101547,3.902069,0.01141725,0.0339999999999918,wall,0.9997092597114866,0.0224715748897809,-0.0087421032414489,21.2156666028494,2.732009792244244,0.5484419864097936,right,fixation,fixation_2,0.199000000000012,fixation,fixation_4,0.132000000000005,fixation,fixation_3,0.199000000000012,,
161,first,1.288000000000011,-1.7659999999999911,3,10.0,0.0,3,0,Pause,6.7020093448387295,106.59401088197322,2.326094,-0.294626,116.357109,-0.797448,0.61124,1.243164,160.146927,160.768784,13.278445,97.417259,partitionwall_15.StaticMeshComponent0 partitionwall,-0.063477,-0.132843,0.98909,8.796814,0.538223,-28.526871,0.996378,-0.077042,-0.14827,0.985931,32.49884,1.076569,-32.811691,3.670319,0.51399,0.617374,0.419193,-0.046753,-0.113785,0.992401,-20.35112,-0.12381,-23.257523,4.105942,0.171108,0.540071,0.0,0.0,3.670319,4.105942,3.8881305,-0.00252125,0.0320000000000106,wall,0.9997077319293282,0.0216943679941957,-0.0106679481650101,14.951800563754343,3.7184249080573935,0.6781099789517521,right,fixation,fixation_2,0.199000000000012,fixation,fixation_4,0.132000000000005,fixation,fixation_3,0.199000000000012,,
161,first,1.3210000000000122,-1.73299999999999,3,10.0,0.0,3,0,Pause,6.667661467247821,106.50792761360796,2.313702,-0.301957,116.376564,-0.808926,0.77369,1.196184,160.178879,160.768784,13.217709,97.233383,partitionwall_15.StaticMeshComponent0 partitionwall,-0.06012,-0.129669,0.989731,4.007996,0.426636,-27.667709,0.995982,-0.077118,-0.148788,0.985855,32.499268,1.06749,-32.796585,3.667374,0.51399,0.617607,0.46809,-0.045547,-0.113251,0.992508,-20.35228,-0.121277,-23.282486,4.100266,0.170864,0.540129,0.0,0.0,3.667374,4.100266,3.88382,-0.0068317499999999,0.0330000000000012,wall,0.9996909258956196,0.0208739294292348,-0.0135030275176388,12.30380199403268,5.12442064178946,0.7334349103206079,right,fixation,fixation_2,0.199000000000012,fixation,fixation_4,0.132000000000005,fixation,fixation_3,0.199000000000012,,
161,first,1.3540000000000134,-1.6999999999999886,3,10.0,0.0,3,0,Pause,6.344409110422747,107.5599430903098,2.302866,-0.301564,116.447159,-0.797078,1.261823,1.16805,159.921188,160.768768,12.589465,99.208847,partitionwall_15.StaticMeshComponent0 partitionwall,-0.047363,0.006317,0.998856,9.42511,1.534912,-29.449249,0.983383,-0.056259,-0.029266,0.997986,32.395035,1.970764,-33.434402,3.686523,0.514779,0.574323,0.478966,-0.035797,0.052185,0.997986,-20.185318,0.973053,-24.311996,3.994247,0.160937,0.485335,0.0,0.0,3.686523,3.994247,3.840385,-0.0502667499999995,0.0330000000000012,wall,0.9995497608856048,0.0203799630058632,-0.0220211857403385,237.90340808108888,14.81644945969349,2.1643296084030585,right,saccade,saccade_2,0.0659999999999882,,None_5,0.4329999999999925,saccade,saccade_2,0.0659999999999882,,
161,first,1.3870000000000005,-1.6670000000000016,3,10.0,0.0,3,0,Pause,5.242988447505742,120.49380509032906,2.304114,-0.308466,116.625763,-0.728458,2.323569,1.172317,159.007233,160.768753,10.459631,124.128563,partitionwall_15.StaticMeshComponent0 partitionwall,-0.042908,0.086258,0.995346,31.307281,2.509659,-33.395157,0.940141,-0.043259,0.086441,0.995316,32.421402,2.528748,-33.582153,3.524628,0.512259,0.538989,0.487759,-0.027115,0.077911,0.996582,-20.119141,1.628342,-24.763214,3.893372,0.154994,0.462686,0.0,0.0,3.524628,3.893372,3.709,-0.1816517500000003,0.032999999999987,wall,0.9989686595017924,0.0204425422796177,-0.0405428143860058,139.27288766505043,32.17438077422369,5.416414185599278,right,saccade,saccade_2,0.0659999999999882,,None_5,0.4329999999999925,saccade,saccade_2,0.0659999999999882,,
161,first,1.4200000000000017,-1.6340000000000003,3,10.0,0.0,3,0,Pause,5.07925851443109,128.97399662774387,2.264443,-0.296116,116.824272,-0.741139,3.488273,1.282638,160.584595,160.768753,10.127989,140.385422,partitionwall_15.StaticMeshComponent0 partitionwall,0.003372,0.272736,0.962067,31.825226,3.005524,-33.039459,1.0,0.003128,0.272614,0.962112,32.645432,3.024582,-33.188873,3.638931,0.497602,0.491286,1.0,0.018799,0.280518,0.959656,-19.773041,1.807053,-23.640259,4.249237,0.136458,0.413713,0.058804,0.058804,3.638931,4.249237,3.944084,0.0534322500000001,0.0330000000000012,wall,0.99789717506354,0.0223429143007295,-0.0608442452558744,339.25660246286003,35.451624192225275,6.145775335449684,right,saccade,saccade_2,0.0659999999999882,,None_5,0.4329999999999925,saccade,saccade_2,0.0659999999999882,,
161,first,1.453000000000003,-1.600999999999999,3,10.0,0.0,3,0,Pause,1.520228273540161,147.19783572611655,2.191013,-0.282335,116.98774,-0.773332,4.437676,1.37657,169.080597,160.768707,3.211735,175.546677,partitionwall_15.StaticMeshComponent0 partitionwall,0.011383,0.302826,0.952972,19.371414,2.460022,-30.753983,1.0,0.006363,0.303482,0.952805,32.872116,2.757523,-33.205414,3.501251,0.489237,0.496061,1.0,0.025909,0.300903,0.953293,-19.679138,1.599518,-23.663284,3.995651,0.131605,0.416928,0.066811,0.066811,3.501251,3.995651,3.748451,-0.1422007499999997,0.0330000000000012,wall,0.9967143509835504,0.0239513476180475,-0.0773746437194981,57.43773124614471,28.909582131595425,5.446430654408321,right,,None_4,0.0,,None_5,0.4329999999999925,,None_5,0.0,,
161,first,1.4860000000000042,-1.5679999999999978,3,10.0,0.0,3,0,Pause,1.05936101202808,151.14839515104157,2.107057,-0.27169,117.060936,-0.745842,4.974488,1.496923,171.877045,160.768707,2.307125,183.102921,partitionwall_15.StaticMeshComponent0 partitionwall,0.053909,0.288864,0.955841,-16.292343,0.971649,-23.741898,1.0,-0.001602,0.267395,0.963577,32.998062,2.599579,-34.053055,3.548553,0.485654,0.514774,1.0,0.057678,0.290283,0.955185,-19.655045,0.860596,-23.038437,4.179214,0.127499,0.43848,0.164038,0.164038,3.548553,4.179214,3.8638835,-0.0267682499999999,0.0330000000000012,wall,0.9958934217965252,0.0260248671937462,-0.0867121601043137,78.46896506676893,16.668164097169264,3.3906342641896874,right,saccade,saccade_3,0.034000000000006,,None_5,0.4329999999999925,saccade,saccade_3,0.034000000000006,,
161,first,1.5200000000000102,-1.5339999999999918,3,10.0,0.0,3,0,Pause,-2.5008724958816986,149.98299192278148,2.006225,-0.260246,117.071129,-0.727454,5.077412,1.549182,171.129761,160.768646,-4.598713,180.797516,partitionwall_15.StaticMeshComponent0 partitionwall,0.000168,0.266724,0.96376,32.519577,2.399872,-33.979523,1.0,-0.000381,0.265427,0.964127,33.059341,2.426773,-34.109543,3.545746,0.483255,0.521651,1.0,0.054611,0.389435,0.919418,-19.597397,-0.198257,-21.425308,4.366638,0.131223,0.444514,0.326132,0.326132,3.545746,4.366638,3.956192,0.0655402499999997,0.034000000000006,wall,0.9957119542252936,0.0269289476754886,-0.0885016157476077,99.5011460263005,3.3923626487271634,2.9997050906080207,left,saccade,saccade_3,0.034000000000006,,None_5,0.4329999999999925,saccade,saccade_3,0.034000000000006,,
161,first,1.5530000000000117,-1.5009999999999906,3,10.0,0.0,3,0,Pause,2.0599061599997035,147.70928169704507,1.926413,-0.24966,117.060402,-0.694551,5.003366,1.515858,169.615295,160.768707,4.220192,176.377151,partitionwall_15.StaticMeshComponent0 partitionwall,0.001877,0.260956,0.965332,33.118637,2.222122,-33.639389,1.0,0.001877,0.260956,0.965332,33.118713,2.222122,-33.639404,3.468979,0.481018,0.524849,1.0,0.031769,0.366928,0.929703,-19.563965,0.005844,-22.004745,4.188553,0.13343,0.446322,0.390318,0.390318,3.468979,4.188553,3.828766,-0.06188575,0.0330000000000014,wall,0.9958409512358262,0.0263528272409053,-0.0872142668267969,17.027257010668702,2.458979729884271,2.461286528726743,right,,None_5,0.1329999999999953,,None_5,0.4329999999999925,,None_6,0.1329999999999953,,
161,first,1.5860000000000127,-1.467999999999989,3,10.0,0.0,3,0,Pause,1.726331927596243,146.8995284419949,1.877339,-0.248492,117.033943,-0.679737,4.853778,1.40482,169.115585,160.768707,3.572408,174.818039,partitionwall_15.StaticMeshComponent0 partitionwall,-0.003098,0.265579,0.964081,32.853073,2.199783,-33.607346,1.0,-0.003357,0.265015,0.964233,33.141251,2.212494,-33.673019,3.502609,0.480954,0.524985,1.0,0.043228,0.365616,0.929749,-19.569489,-0.112091,-21.660599,4.238663,0.132891,0.447729,0.319703,0.319703,3.502609,4.238663,3.870636,-0.0200157499999997,0.033000000000001,wall,0.9961143887961912,0.0244283595104036,-0.0846131176876338,16.127721798440184,5.63791069638914,1.6898390176042664,right,,None_5,0.1329999999999953,,None_5,0.4329999999999925,,None_6,0.1329999999999953,,
