ID,dimension,condition,stimulus,Correct,RT,Response,Mean fixation duration,Mean regressive fixation duration,Equal fixation duration between figures,Equal fixation duration within figure,Mean saccade duration,Mean saccade velocity,Mean pupil diameter,Pupil diameter amplitude,Mean head rotation,Mean head movement,Strategy ratio,Equal?,AngularDisp,DiffType
216,3,second,14,1,2.524000000000001,1,0.1672000000000025,0.0,0.9856459330143537,0.8815194048166687,0.03836363636363865,231.49898679940807,-0.06561844545454533,0.25661500000000037,1.5186436723092707,0.5437863155064907,0.3333333333333333,1,40,e
217,2,second,14,1,2.901999999999987,1,0.14816666666665884,0.0,0.8008998875140265,0.3133208255159581,0.04616666666666918,233.59116787106268,-0.16369765654205587,0.5437090000000006,2.6938077937108886,0.5852632608695654,1.0,1,40,e
217,3,first,14,1,1.914000000000044,1,0.11433333333332973,0.1159999999999854,0.6472303206998361,0.0,0.04328571428571386,286.5300748844515,-0.1932797972972975,0.3799669999999997,4.4511433134342715,1.48697932100289,0.0,1,40,e
218,2,first,14,1,9.859999999999983,1,0.2160434782608693,0.281999999999987,0.7639364057154236,0.45574288724974166,0.04555000000000073,263.83209546899917,-0.2365914793814435,0.35431700000000005,1.157129040915426,0.38730836743699937,0.75,1,40,e
218,3,second,14,0,5.354000000000042,0,0.32614285714284313,0.0,0.16206745510294363,0.29243483788938485,0.07833333333333785,228.8812418183708,-0.2580066281249997,0.3267824999999997,1.0909751123205411,0.45115364454395196,1.0,1,40,e
100,2,first,15,1,4.932000000000002,1,0.25746153846153746,0.0,0.5850014938751052,0.4106230847803811,0.0383636363636354,179.85128944010435,-0.08988715566037743,0.128113,1.7384056931071181,0.5042705972365693,1.0,1,160,e
100,3,second,15,1,4.1559999999999775,1,0.21627272727272898,0.0,0.6717108028583916,0.7598116921613447,0.038181818181814424,178.6207217050726,-0.3048848803191488,0.4813384999999997,3.5379487516129458,0.9731485984775355,1.0,1,160,e
102,2,first,15,1,6.662999999999997,1,0.3046000000000016,0.2650000000000148,0.7476471875684004,0.2991803278688465,0.055090909090906616,197.2601996512314,0.0932569918032783,0.3659510000000003,1.0821953932676076,0.49698826666454604,1.5,1,160,e
102,3,second,15,1,2.2150000000000034,1,0.22166666666667345,0.3520000000000038,0.5383458646616437,0.3189300411522829,0.05979999999999559,258.9177687714962,-0.04290232812500006,0.2908479999999994,1.2852870050135048,0.7344648765225941,0.2,1,160,e
103,2,second,15,1,5.173999999999992,1,0.2190000000000016,0.1779999999999972,0.8173515981735193,0.2639664804469344,0.047999999999999744,199.19909741276538,-0.307383093939394,0.3867495000000001,1.2630711546012092,0.5323224487833088,3.0,1,160,e
