ID,dimension,condition,stimulus,Number of Fixations,Mean fixation rate,Number of Saccades,Mean saccade rate,Mean fixation duration during head movement,Mean distance to figure,Mean angle around figure,Mean horizontal head movement
202,2,first,22,37,2.5852431525992206,20,1.3974287311347138,0.19600000000000364,82.68117880516147,13.006392288831137,7.356731947552448
202,2,first,23,37,2.37209898704962,13,0.8334401846390557,0.263399999999973,83.00939370617168,12.816554088123109,7.257158991258741
202,2,first,24,35,2.2358502619138885,22,1.4053915932030154,0.15449999999998448,82.9183301161443,12.885199563374899,7.360110047186932
202,2,first,25,11,2.131782945736447,7,1.35658914728683,0.132000000000005,83.0390138927988,12.823944231516174,7.364687067073172
202,2,first,26,48,2.4066182000501377,24,1.2033091000250689,0.13499999999999085,83.02160928733102,12.813674961881754,7.266899369294605
202,2,first,27,14,2.320185614849191,11,1.823002983095793,0.1560000000000343,82.6999255367112,12.974345383650991,7.2506112540322585
202,2,first,28,22,2.42157402311503,14,1.541001651073201,0.1480000000000245,83.23401027059016,12.773047999325989,7.5846411636363635
202,2,first,29,27,2.195478939664986,21,1.7075947308505446,0.12566666666666507,82.69757086167604,12.89071960949028,6.8279000472589795
202,2,first,30,16,2.6281208935611065,10,1.6425755584756916,0.11099999999999,82.68650986887155,12.976871586316712,7.2265223861788614
202,3,second,1,20,2.807805699845574,12,1.6846834199073444,0.11099999999999,83.43951925595425,12.703559442616276,7.750016662337662
202,3,second,2,16,2.845962290999637,12,2.1344717182497277,0.11966666666667906,83.47449397336511,12.675318903733434,7.706137186956522
202,3,second,3,30,2.6025852346664378,16,1.388045458488767,,83.82315696948426,12.474627938784232,7.601637481900453
202,3,second,4,27,2.4381433989524988,12,1.0836192884233327,,83.93600959483304,12.44962375597089,7.7441992265625
202,3,second,5,25,3.0008402352658683,14,1.6804705317488862,,83.66810101775958,12.577109542098171,7.712142858461538
202,3,second,6,25,2.6063386155129318,12,1.2510425354462071,,83.7290175799968,12.528332583073238,7.632445081232492
202,3,second,7,23,3.179430467238045,10,1.3823610727121936,,83.34335902683492,12.76871552154842,7.820054543130991
202,3,second,8,16,2.7538726333907046,11,1.8932874354561093,0.1119999999999947,83.60935984963245,12.605014449273778,7.702489166666667
202,3,second,9,42,2.8649386084583908,24,1.6371077762619377,,83.37344930966744,12.752783715504613,7.818672288303129
202,3,second,10,42,2.6876559800345565,24,1.5358034171626036,0.1170000000000003,83.2289648135558,12.804231132797804,7.723910531946508
202,3,second,11,33,2.6529463783262277,18,1.4470616609052152,0.1166666666666742,83.53942539438604,12.637791419537274,7.6901690891089105
202,3,second,12,15,2.5256777235224934,7,1.178649604310497,,83.83370557970768,12.493975197232366,7.711954238805969
202,3,second,13,12,2.6379424049241718,8,1.758628269949448,,83.86883790394546,12.467892856356553,7.674788343195266
202,3,second,14,21,2.7425884811283856,12,1.567193417787649,0.4610000000000127,84.09141267387511,12.389215954894896,7.82325782
202,3,second,15,30,2.95188428613598,13,1.2791498573255913,,83.79204482096745,12.500656052481505,7.650732092838198
202,3,second,16,15,3.165224730955895,11,2.3211648027009897,0.1110000000000468,83.48534679913226,12.655046981259085,7.644674705882353
202,3,second,17,15,3.001200480192082,10,2.0008003201280546,0.1719999999999402,83.60149520379339,12.620342809924535,7.749296614213197
202,3,second,18,13,2.9850746268656594,6,1.3777267508610735,0.1330000000000097,83.69233549094544,12.564809893470091,7.71019581547619
202,3,second,19,16,2.692696061932006,14,2.3561090541905054,,83.45684271956905,12.69730199727733,7.769182795275592
202,3,second,20,12,2.526315789473684,10,2.1052631578947367,0.14449999999999716,83.30214542012564,12.794286773424446,7.843190391534391
202,3,second,21,21,2.3669972948602305,10,1.1271415689810622,0.11099999999999,83.59981944481248,12.645609910359722,7.855513418181819
202,3,second,22,43,2.5842899212693053,15,0.9014964841637112,0.1129999999999995,84.03906228296675,12.405591578289755,7.780411245115451
202,3,second,23,46,2.9623905203503336,21,1.352395672333848,0.1356000000000001,83.15201521187042,12.906654493482023,8.002852926605504
202,3,second,24,27,3.3136966126656864,11,1.350024545900835,,83.40485106701088,12.712971980865893,7.720370129909366
202,3,second,25,26,3.035610040863982,15,1.7513134851138359,,84.1580446901204,12.35935994996141,7.842428552816901
202,3,second,26,35,3.1263957123715884,15,1.3398838767306807,,83.50599490897504,12.642108216453318,7.635352554621849
202,3,second,27,10,3.171582619727252,7,2.2201078338090765,0.1100000000000136,83.41746255976581,12.701282443728626,7.694609127819548
202,3,second,28,26,2.862490366618959,15,1.6514367499724762,0.13300000000000498,83.46193090528219,12.694918857669158,7.76934059065934
202,3,second,29,19,2.33501290401868,7,0.8602679120068821,,83.67380296101476,12.561983849186841,7.655295977707007
202,3,second,30,12,2.6566305069736575,9,1.9924728802302432,,83.97286061464588,12.433024274806575,7.753566960264901
204,2,first,1,14,1.7948717948717956,22,2.8205128205128216,0.1500000000000021,88.78735189958107,10.836069190841238,10.228654220125787
204,2,first,2,12,1.7533606078316752,17,2.48392752776154,0.25500000000000256,88.86357621499245,10.750181890104347,10.088843527881039
204,2,first,3,21,2.4378918040399338,20,2.3218017181332704,0.12379999999999422,89.31717529637564,10.584948634671965,10.217358935732648
204,2,first,4,7,1.997146932952927,8,2.282453637660488,0.2229999999999847,89.56276851312916,10.33896902414621,9.915435974522294
204,2,first,5,9,1.269572577232332,17,2.398081534772183,0.1110000000000184,89.78382439391692,10.271928742018668,10.009660956692914
204,2,first,6,29,2.0656741933186145,21,1.4958330365410655,0.25599999999999307,89.28626775096687,10.508673443903316,9.963528127348644
204,2,first,7,7,1.5357612988152722,9,1.9745502413339215,0.1139999999999759,89.51410996583218,10.43651336065509,10.06967421978022
204,2,first,8,8,1.846722068328713,11,2.5392428439519805,0.1539999999999963,89.20338315955853,10.636410447574454,10.211843948979592
204,2,first,9,12,1.8633540372670814,12,1.8633540372670814,0.2770000000000246,89.77794521814414,10.266934356723988,9.919112045627376
204,2,first,10,6,1.6583747927031272,9,2.4875621890546906,,89.52292724296161,10.492591662915608,10.304039464912279
204,2,first,11,29,1.9962827837819235,27,1.8586081090383424,0.11616666666666652,88.84824557363346,10.920500618313689,10.565007244027305
204,2,first,12,9,2.0925366193908452,10,2.3250406882120505,,88.86218163131245,10.6925116077851,9.992607746478873
204,2,first,13,15,2.046663937781414,20,2.728885250375219,0.1110000000000042,89.65500866261495,10.388532964109,10.17593172077922
204,2,first,14,7,2.3341113704568226,7,2.3341113704568226,,88.9077787812917,10.562603771326524,9.573189153846155
204,2,first,15,16,1.9004632379142423,12,1.4253474284356817,0.1000000000000085,89.10813452293507,10.651854504745572,10.134368685823755
204,2,first,16,7,1.499571550985433,14,2.999143101970866,0.1696666666666691,89.2414535544957,10.697190440822464,10.425371235
204,2,first,17,5,1.3612850530901164,10,2.7225701061802328,0.1999999999999886,89.68143696431515,10.24558480184278,9.766793359281436
204,2,first,18,13,2.0664441265299645,15,2.3843586075345744,0.13433333333332104,89.67906988509759,10.278829881079636,9.891503649446495
204,2,first,19,10,1.7262213015708594,12,2.0714655618850313,0.179000000000002,89.67326823622017,10.182094468968126,9.573507400966182
204,2,first,20,8,2.037178507766762,6,1.5278838808250712,0.1340000000000145,89.69705821056816,10.369471074399458,10.178537732142857
204,2,first,21,13,2.5510204081632777,12,2.354788069073795,0.14400000000004803,89.46933392388974,10.365714110150655,9.791296186147187
204,2,first,22,13,1.6966849386583125,19,2.4797702949621487,0.1773333333333321,89.24727572932737,10.443798176886757,9.688239286567166
204,2,first,23,11,1.7485296455253545,12,1.9074868860276595,0.1000000000000227,89.46538630848049,10.43636900600515,10.035063251101322
204,2,first,24,17,2.439024390243903,14,2.0086083213773316,0.11950000000001634,89.6276651177153,10.341032966898586,9.97627261392405
204,2,first,25,32,2.3649397679402844,29,2.1432266646958826,0.1374999999999957,89.7928482224672,10.173991428341555,9.723994332755634
204,2,first,26,12,2.4257125530624606,7,1.4149989892864354,0.1502499999999855,89.82066342385099,10.295380850078393,10.0664053
204,2,first,27,8,1.8018018018018027,13,2.9279279279279296,0.1609999999999942,88.92015262978626,10.724081501216954,10.098582831578947
204,2,first,28,8,2.2228396776882535,11,3.0564045568213487,0.1340000000000145,89.72234354329709,10.159982617411988,9.596656648437499
204,2,first,29,16,2.34535326883612,11,1.6124303723248326,0.13766666666666552,89.21441073797679,10.606484228510784,10.114651787878788
204,2,first,30,17,2.733558449911564,11,1.768773114648659,0.11066666666666926,89.27555654750083,10.431193907840337,9.682384024489798
204,3,second,1,14,2.45700245700246,17,2.983502983502987,0.12879999999999966,88.10562004974922,11.181290368069886,10.375926227642276
204,3,second,2,28,2.149052114513775,27,2.0723002532811403,0.1190000000000021,88.19808575063972,11.080848955280048,10.202111337308349
204,3,second,3,14,1.8761726078799206,12,1.6081479496113604,0.3052000000000078,87.34616162950343,11.248014677925589,9.471306089230769
204,3,second,4,17,2.543006731488406,16,2.393418100224382,0.15466666666666617,87.70833253753017,11.10634634600117,9.58767846181818
204,3,second,5,39,2.570524650672292,26,1.7136831004481945,0.1440000000000007,87.74276361259177,11.09035499149757,9.558471274853801
204,3,second,6,16,2.4672320740169678,11,1.6962220508866654,0.12250000000000225,88.15624625122175,10.865764940389791,9.475857277777777
204,3,second,7,12,2.1394187912283797,11,1.961133891959348,,88.61830825754508,10.97768306391298,10.463307495867769
204,3,second,8,13,3.129513721714013,11,2.64805007221955,0.1253333333333349,87.80203969076827,11.045990637461868,9.520757101063829
204,3,second,9,15,2.301319423135931,14,2.147898128260202,,88.49464059810857,11.033376359514799,10.472951597785979
204,3,second,10,14,2.241793434747799,12,1.9215372297838278,0.14399999999999835,88.18331591626615,10.917602262982284,9.669086982269503
204,3,second,11,10,2.3386342376052327,8,1.8709073900841862,0.1105000000000018,87.80279149408342,11.152808231259073,9.862476016574588
204,3,second,12,17,2.4411257897759913,15,2.1539345203905804,0.14400000000000546,87.46136232840684,11.166069785708213,9.3924171
204,3,second,13,7,1.687153530971318,11,2.6512412629549282,,87.72317314408434,11.08233989979664,9.527291459302326
204,3,second,14,10,1.856320772229441,12,2.227584926675329,0.132000000000005,87.7697836123466,11.148509851510138,9.820338036697246
204,3,second,15,27,2.3959535007542807,22,1.9522584080220067,0.14066666666667507,88.08312479286417,10.929195326067658,9.579192119341563
204,3,second,16,6,2.2857142857142856,6,2.2857142857142856,,87.7348373734018,11.175790212004449,9.833867092436975
204,3,second,17,10,2.933411557641544,9,2.6400704018773897,0.12199999999999986,87.8467518924708,11.127311592378048,9.851864013986013
204,3,second,18,16,2.437166793602438,15,2.2848438690022856,0.1277500000000131,87.99198989416223,10.952960181088766,9.513862484210527
204,3,second,19,15,2.20329024676851,13,1.909518213866042,0.14450000000000068,88.2153522714883,10.990882726814535,9.959147839590443
204,3,second,20,8,2.77008310249307,5,1.731301939058169,0.12899999999999984,88.32155251772852,10.89473496966247,9.772018839694658
204,3,second,21,9,2.2567703109327986,9,2.2567703109327986,,87.8709489197963,11.365858211264253,10.614414547619047
204,3,second,22,9,2.3917087430241977,9,2.3917087430241977,0.16499999999999201,87.72783479978237,10.952552222478772,9.109140829113924
204,3,second,23,29,2.891326021934199,26,2.5922233300099715,0.12199999999999808,88.59627303074848,10.893277408800449,10.187728297052152
204,3,second,24,6,3.5545023696682714,3,1.7772511848341357,,88.20781417115369,11.000716478134501,9.971992025974028
204,3,second,25,15,2.0672546857772796,19,2.618522601984554,0.12249999999997385,87.98466488434892,11.117292076626848,10.044879468152866
204,3,second,26,10,2.581311306143524,9,2.323180175529172,0.1110000000000042,87.46510741202411,11.23647251628358,9.60548643292683
204,3,second,27,10,2.6178010471204236,10,2.6178010471204236,0.1099999999999852,88.2781170917773,10.979461907998814,10.00881385549133
204,3,second,28,9,2.103786816269289,7,1.6362786348761136,0.2240000000000179,88.15014482890064,11.056344517156298,10.070477670329671
204,3,second,29,4,1.885902876001903,5,2.3573785950023787,0.1349999999999909,87.6801685240279,11.241818163513694,9.961223988235293
204,3,second,30,5,1.932740626207971,8,3.0923850019327537,,87.74387937384293,11.130164929941165,9.719565443396226
206,2,first,1,4,1.4798372179060286,11,4.069552349241579,,83.28275084242006,11.965608522647596,0.962444536585366
206,2,first,2,10,1.9018638265500207,15,2.852795739825031,0.1340000000000074,83.09978440295785,12.052184750201574,0.7135239234234234
206,2,first,3,9,2.257336343115119,12,3.009781790820159,0.1120000000000018,83.1190185358007,12.037130205035568,0.4994135917159763
206,2,first,4,11,2.4347056219566174,11,2.4347056219566174,0.1110000000000042,85.47138168954875,10.771370325954313,0.5038985951219512
206,2,first,5,4,1.1299435028248703,7,1.9774011299435228,,85.46880342382586,10.76970836134185,0.6000354195804196
206,2,first,6,10,2.8719126938541066,9,2.584721424468696,0.4420000000000073,82.95648143400086,12.111102817026838,0.38821605031446543
206,2,first,7,12,2.0050125313283162,20,3.3416875522138603,0.12249999999999515,83.70098420325975,11.72404078385326,0.8393607047970479
206,2,first,8,3,1.0989010989010972,7,2.5641025641025603,,83.25647657232355,11.96427759798982,0.41543207476635513
206,2,first,9,8,2.0166372573733233,12,3.024955886059985,,82.96914728337335,12.10462312380072,0.43848156111111114
206,2,first,10,8,3.0852294639413596,8,3.0852294639413596,0.11099999999999,85.28282976785648,10.870100432618006,0.6480738403361342
206,2,first,11,7,2.3931623931623953,10,3.418803418803422,,83.10748816929086,12.049464182804948,0.7445569304347827
206,2,first,12,8,1.796945193171609,12,2.6954177897574136,,84.93611872441795,11.042743191506016,0.4175285052631579
206,2,first,13,13,1.976585069180478,22,3.344990117074655,0.1100000000000136,85.36966277756939,10.822073093271543,0.41499022545454545
206,2,first,14,7,1.537110232762406,15,3.293807641633727,,82.94517920248946,12.120651599737542,0.4611670885416666
206,2,first,15,13,2.665573098216119,8,1.640352675825304,0.1110000000000042,83.43206522065763,11.87292179790602,0.28977633658536583
206,2,first,16,4,1.9627085377821425,10,4.906771344455357,,82.90231531906667,12.166435721716944,1.0215487741935483
206,2,first,17,15,3.51370344342937,9,2.108222066057622,0.1559999999999775,86.32828729010234,10.340662187327712,0.8961469381443299
206,2,first,18,10,2.571355104139875,8,2.0570840833119,,85.45764119347854,10.761321196707872,0.08419689156626506
206,2,first,19,7,3.094606542882404,6,2.652519893899204,0.1739999999999781,85.75674798277672,10.628926225395237,0.6805423586956522
206,2,first,20,8,2.522863450015774,7,2.2075055187638024,0.11099999999999,85.33064871121714,10.84072019876146,0.5904329699248121
206,2,first,21,5,1.8539117538005172,7,2.595476455320724,0.1329999999999955,82.92725750822363,12.127481642032423,0.4465384227642276
206,2,first,22,14,2.3968498544769816,17,2.910460537579192,0.13300000000001685,82.81766421553738,12.192344738615466,0.48420890476190476
206,2,first,23,15,2.3091133004926174,22,3.3866995073891726,0.11900000000000685,84.19066543836351,11.533974513933787,1.825801872340426
206,2,first,24,11,2.24856909239575,14,2.861815208503682,,84.220839418386,11.464607350033166,1.0791775315315315
206,2,first,25,12,2.526315789473684,15,3.1578947368421053,,85.71058832267117,10.647184336876943,0.48717064186046516
206,2,first,26,11,2.6855468750000164,11,2.6855468750000164,0.13300000000000503,83.48621231894474,11.832419795961272,0.7035774677419355
206,2,first,27,7,2.4752475247524726,8,2.8288543140028257,0.10849999999999224,82.83128352969774,12.182692280976655,0.6359431465517242
206,2,first,28,3,1.4025245441795167,8,3.7400654511453775,,84.9584090282396,11.035267566852554,0.6713434698795181
206,2,first,29,7,1.9863791146424512,10,2.837684449489216,,82.82596595715324,12.203728486271784,0.9600055000000001
206,2,first,30,7,2.047981275599762,8,2.340550029256871,0.100999999999999,82.88154936856391,12.15613875138328,0.5807771319444444
206,3,second,1,10,2.0140986908358554,13,2.618328298086612,0.2000000000000028,84.51646963700678,11.275739219302817,1.1601288194444446
206,3,second,2,8,1.7656146546016365,12,2.648421981902455,0.1329999999999955,84.45729945807827,11.302709419278148,1.0505381024390246
206,3,second,3,12,2.3584905660377387,16,3.144654088050318,0.1120000000000231,82.42945943710174,12.517875034170315,3.2374841739130438
206,3,second,4,4,1.6913319238900772,8,3.3826638477801545,0.12150000000001165,85.86265581001749,10.586698414722084,1.3316123229166668
206,3,second,5,6,2.7958993476235032,4,1.8639328984156687,0.1224999999999951,83.13944318151752,12.120862744269955,2.9317290000000003
206,3,second,6,6,2.1276595744680904,7,2.4822695035461053,0.11150000000000655,82.6368114540534,12.384995289122084,2.965860672413793
206,3,second,7,12,2.576766158471121,10,2.1473051320592673,0.11699999999999994,84.86603467081827,11.119210070490755,1.68652259798995
206,3,second,8,6,1.4520813165537352,8,1.936108422071647,0.12200000000000696,82.66633199164977,12.52372822829143,3.7317514064171124
206,3,second,9,8,1.7574692442882223,13,2.8558875219683615,0.14499999999999594,84.61759854524746,11.235987709546032,1.421427723300971
206,3,second,10,10,3.3090668431502333,9,2.97816015883521,0.16333333333333364,86.23962038806685,10.378002185629397,0.9884630291970804
206,3,second,11,9,3.117422930377554,9,3.117422930377554,0.13300000000000267,82.48432247733517,12.361375911948436,1.1192839847328242
206,3,second,12,7,1.5418502202643198,14,3.0837004405286397,0.1110000000000184,82.77571175476845,12.602459183311955,5.076789551546392
206,3,second,13,6,1.4634146341463334,9,2.1951219512195,,82.76357155074264,12.644158648669059,5.476390552325582
206,3,second,14,10,1.6165535079211104,22,3.556417717426443,,85.45099328388888,10.990763717387985,3.3137970830188683
206,3,second,15,11,2.1721958925750426,16,3.1595576619273347,0.1330000000000097,82.45592177222811,12.511913172046613,3.311629170305677
206,3,second,16,13,2.72251308900524,14,2.931937172774874,0.1110000000000042,82.67361410941814,12.262693571661597,1.128007726851852
206,3,second,17,7,1.6627078384798177,11,2.612826603325428,0.1113333333333249,82.29810824573039,13.808020754113437,8.80533762011173
206,3,second,18,6,2.702702702702704,6,2.702702702702704,0.12250000000000225,82.74850857007974,12.318502819233673,2.872598089108911
206,3,second,19,5,2.2512381809995454,5,2.2512381809995454,,83.11175237753687,12.03415136038416,0.8887538118811881
206,3,second,20,6,1.9563090968373003,10,3.2605151613955003,0.1099999999999994,84.71875417993775,11.181235843828519,1.4787964100719426
206,3,second,21,6,2.4125452352231656,5,2.010454362685971,,82.51124489286794,12.37331725848348,1.6634274778761062
206,3,second,22,8,2.2509848058525592,8,2.2509848058525592,0.12200000000000694,85.89420436563096,10.635174252594785,2.1077433913043477
206,3,second,23,7,1.7757483510908167,11,2.7904616945712837,0.1549999999999958,84.88139901596551,11.297773425310258,3.265919047904191
206,3,second,24,9,2.5323579065841293,10,2.813731007315699,0.1110000000000042,84.09269102064648,11.491627277207261,1.018609844720497
206,3,second,25,9,2.790697674418585,12,3.7209302325581133,0.1120000000000231,86.391191486135,10.324400014499762,1.6483266575342466
206,3,second,26,9,2.137767220902616,7,1.6627078384798124,,82.65370882851113,12.27391932666182,1.1210533735632184
206,3,second,27,6,2.8901734104046333,5,2.4084778420038613,0.1330000000000026,84.24982950247639,11.410025199824734,1.039846755319149
206,3,second,28,9,1.5731515469323534,18,3.1463030938647067,,83.05356097772099,12.08953735999966,1.8214313522267207
206,3,second,29,6,2.1436227224008744,7,2.5008931761343534,0.12566666666666507,82.9054561150095,12.25125243973434,3.0262665039370074
206,3,second,30,6,2.477291494632538,9,3.715937241948807,0.11099999999999,85.9245100960933,10.535478289633527,1.0294554909090912
207,2,second,1,8,1.8235696375655344,12,2.7353544563483014,0.1110000000000042,90.52834096724528,8.43256208707104,4.933387527918781
207,2,second,2,13,2.0246067590717933,14,2.180345740538854,0.12150000000000455,90.24393558042537,8.730711406943398,5.6548168532818535
207,2,second,3,21,1.9661080423181359,20,1.872483849826796,0.12349999999999993,90.54901310268257,8.376544519244332,4.658870102396515
207,2,second,4,18,2.1892483580637214,17,2.067623449282404,0.148333333333331,90.0938328228195,8.665734900544233,4.982532171140939
207,2,second,5,20,2.083333333333328,16,1.6666666666666625,0.3343333333333571,90.3463046824831,8.37956734807354,4.081847136476427
207,2,second,6,15,2.4,14,2.24,,90.48957207662123,8.530181709024731,5.3196113531914895
207,2,second,7,16,2.1290751829674024,13,1.7298735861610144,,90.4627289806907,8.526744938449545,5.245921520833333
207,2,second,8,15,1.8707907208780243,19,2.3696682464454972,0.1129999999999995,90.49041001362252,8.507302575209884,5.1989955142857145
207,2,second,9,11,2.8593709383935684,7,1.8195996880686343,,90.38266876402834,8.56431630882282,5.221651296774193
207,2,second,10,19,2.2955176996496354,21,2.537151141718018,0.13599999999999565,90.2823877526795,8.61482885310759,5.242076436860068
207,2,second,11,3,0.954502068087814,13,4.136175628380527,,90.15162537729728,8.686049182843721,5.216781503496504
207,2,second,12,29,2.330253113700283,21,1.6874246685415841,,90.49178594625637,8.484445379323757,5.094471095890412
207,2,second,13,15,2.103196859226022,17,2.383623107122825,0.1020000000000038,90.22164930646966,8.667950891434137,5.333494999999999
207,2,second,14,8,2.099186565205979,12,3.148779847808968,,90.32874137235218,8.590955174956719,5.224706217647059
207,2,second,15,10,1.759014951627088,7,1.2313104661389618,,90.39554605968756,8.581331240216052,5.311116601626017
207,2,second,16,13,2.888888888888889,11,2.4444444444444446,0.1675000000000004,90.2422115393625,8.640814719313042,5.2353266176470585
207,2,second,17,11,2.052621757790629,12,2.2392237357715956,,90.36788848495284,8.562463498237681,5.163189309917356
207,2,second,18,11,1.8193847171683781,10,1.6539861065167074,0.34499999999998937,90.07700128473084,8.632855581389581,4.791100521186442
207,2,second,19,19,1.7452006980802792,17,1.5614953614402498,0.1150000000000091,90.27493001988357,8.60237906393789,5.1433986603773585
207,2,second,20,8,1.936577099975806,9,2.178649237472782,,89.97971243726704,8.63172670065857,4.5054226547619045
207,2,second,21,20,2.594370216629912,16,2.0754961733039297,0.2219999999999942,90.38969356578777,8.561360265070084,5.228284808777429
207,2,second,22,12,1.8195602729340334,11,1.6679302501895306,0.16649999999999915,90.49844167505935,8.548548713412622,5.416972348432056
207,2,second,23,11,2.2633744855967013,8,1.6460905349794193,0.1440000000000054,90.21434100499826,8.419801142736015,3.8257502488038275
207,2,second,24,15,2.629733520336602,13,2.279102384291722,0.2180000000000177,89.99720426113156,8.694813691776979,4.865964967611336
207,2,second,25,15,2.0177562550443917,17,2.286790422383644,,90.2813593841349,8.610195139899895,5.196337043333334
207,2,second,26,11,1.5944339759385415,20,2.898970865342803,,90.21892739444736,8.605220525428003,5.0163496131386855
207,2,second,27,8,2.372479240806633,7,2.075919335705804,0.1110000000000042,90.27871730165205,8.614116174659012,5.205226438016528
207,2,second,28,16,1.933067536547061,13,1.5706173734444873,,90.41441143591668,8.418599856465816,4.527801072368422
207,2,second,29,18,2.2627278441231935,11,1.3827781269641737,0.177666666666667,90.44231781198589,8.447518304532007,4.761456467576791
207,2,second,30,18,1.6675931072818255,14,1.2970168612191977,0.1120000000000089,90.1796686638811,8.635495920838972,5.0637946613636355
207,3,first,1,16,2.306140098010953,13,1.8737388296338997,0.4219999999999935,89.950946173824,8.941980426355723,5.854825963210702
207,3,first,2,14,2.3271276595744714,10,1.6622340425531938,0.1204999999999927,89.85868470352115,9.03771102611425,6.0774314538745395
207,3,first,3,19,2.0487384084537417,17,1.8330817338796637,0.1105000000000302,89.40791427560764,9.226397053763645,5.977870011267606
207,3,first,4,22,2.630634939614971,16,1.913189046992706,0.1399999999999863,90.09040575006517,8.87038664336884,5.9229241118421045
207,3,first,5,14,2.3446658851113704,8,1.3398090772064972,,89.40378198018146,9.198548709577143,5.8328689414225945
207,3,first,6,18,2.3628248884221597,12,1.5752165922814398,0.16700000000001575,89.13588318216686,9.023409302482417,3.9849409937304086
207,3,first,7,16,2.4539877300613457,14,2.1472392638036775,,90.09147473827643,8.84456334542155,5.690227865248228
207,3,first,8,8,2.0741508944775737,9,2.3334197562872703,,89.4550679896457,9.122354140573572,5.57659320754717
207,3,first,9,24,2.563554795983765,15,1.6022217474898532,0.44450000000000495,89.92552228563648,9.081876180514936,6.376110476885645
207,3,first,10,12,1.8250950570342237,16,2.4334600760456317,0.1119999999999952,89.2275318180997,9.297542486376871,5.840757922558922
207,3,first,11,21,2.430274273810896,20,2.3145469274389487,0.1329999999999813,89.38190036672154,9.28802373640531,6.180687414364639
207,3,first,12,21,2.4855012427506344,15,1.7753580305361676,0.16459999999999014,90.09724889266752,8.845700589844022,5.80980825433526
207,3,first,13,30,2.6107388390914665,20,1.740492559394311,0.14000000000001475,89.97588934047822,8.96845621742188,6.111659860813705
207,3,first,14,25,2.2988505747126435,11,1.0114942528735633,0.12300000000001884,89.80570665659327,9.09295096902776,6.195316676470588
207,3,first,15,17,2.137289414131253,14,1.7601206939904432,0.1100000000000136,89.61408006680303,8.997711295448214,5.38759551056338
207,3,first,16,12,2.8476506881822505,9,2.135738016136688,0.4499999999999886,89.44177950383565,9.168843201802897,5.771962946428571
207,3,first,17,15,2.345949327494524,12,1.8767594619956194,,89.52968260726593,9.41702438148607,6.996762181069959
207,3,first,18,18,2.5171304712627567,9,1.2585652356313783,0.7249999999999943,89.78589074604676,9.087269459773157,6.1794738389261745
207,3,first,19,29,2.686180066691369,18,1.6672841793256774,0.11700000000001859,89.27709660616141,9.21225067946706,5.559688586206897
207,3,first,20,20,2.7326137450471366,13,1.7761989342806388,0.18780000000000002,90.04558998507818,8.728987613926998,4.749882764890281
207,3,first,21,23,2.4305188629398726,13,1.3737715312268846,0.13399999999997192,89.25414648874596,9.516931563018817,6.840293057291667
207,3,first,22,20,2.146844139115506,11,1.1807642765135284,0.100999999999999,89.6755737871343,8.954662375272424,5.319107756329114
207,3,first,23,15,2.2212350066637048,12,1.776988005330964,0.3885000000000005,89.35004559054197,9.311178241482422,6.1809229139784945
207,3,first,24,10,3.0075187969924917,7,2.105263157894744,,89.2538934225195,9.26263523378752,5.6746015629139075
207,3,first,25,15,2.6059763724808764,10,1.7373175816539177,0.1669999999999731,89.58267887839195,9.051399376674434,5.590081556097561
207,3,first,26,10,3.0721966205837217,6,1.843317972350233,,89.16116662101902,9.187375637374505,5.158675433823529
207,3,first,27,35,2.503039404991775,27,1.9309161124222265,0.14500000000001018,89.52211735392308,8.797215583482242,3.9926089659284494
207,3,first,28,20,1.8450184501845013,17,1.568265682656826,0.13237499999999786,88.88330087690544,9.708280678408997,6.5681478148984205
207,3,first,29,19,2.300520644145792,14,1.6951204746337416,0.117999999999995,89.35236593672303,9.27332324291903,6.018212752186588
207,3,first,30,13,2.9089281718505298,6,1.342582233161783,0.1850000000000022,90.15224413033923,8.774621389384192,5.48560524117647
208,2,first,1,16,1.8585201533279139,19,2.2069926820768977,0.12880000000000177,81.70794910071702,13.347745602936842,6.54334198714653
208,2,first,2,12,2.5773195876288706,6,1.2886597938144353,0.1329999999999955,81.71584761081303,13.39304932427084,6.8153045829383885
208,2,first,3,11,1.3798294029101867,16,2.0070245860511804,0.2229999999999954,81.60565544706668,13.492864008582554,7.042923994444444
208,2,first,4,16,1.7019466014253783,18,1.9146899266035506,0.16599999999998255,82.87492091965044,12.685897407447325,6.247111766467066
208,2,first,5,12,1.5942606616181774,9,1.195695496213633,,82.28959245241532,12.908337696646363,5.7660292889733835
208,2,first,6,13,1.858736059479554,10,1.4297969688304262,,85.59327578941969,11.326770662266544,6.477172425000001
208,2,first,7,16,2.4176488365064994,11,1.6621335750982182,0.1544999999999987,85.1416168759068,11.581088907823586,6.599802863013698
208,2,first,8,17,2.160376159613674,15,1.9062142584826536,0.1350000000000051,81.6209984203775,13.484387334798347,7.040704123333334
208,2,first,9,15,1.7895490336435207,17,2.0281555714626567,0.12966666666666052,85.0978855299968,11.571095804156139,6.439516536312849
208,2,first,10,25,2.3146004999537104,16,1.4813443199703749,0.2529999999999788,82.83051243110737,12.766952259183975,6.577743144356955
208,2,first,11,17,2.9803646563814827,12,2.103786816269282,0.1340000000000003,81.60425056074709,13.420988829016489,6.653480678294573
208,2,first,12,22,1.8598359962803268,12,1.0144559979710874,0.12699999999999056,82.28558263958759,12.974256892867764,6.151469013793103
