ID,dimension,condition,stimulus,Number of Fixations,Relative Number of Fixations,Number of Saccades,Relative Number of Saccades
175,2,first,17,3,1.4940239043824628,5,2.490039840637438
175,2,first,18,4,2.436053593179056,3,1.827040194884292
175,2,first,19,6,2.865329512893991,6,2.865329512893991
175,2,first,20,7,3.0198446937014873,4,1.725625539257993
175,2,first,21,5,2.3629489603024574,4,1.8903591682419658
175,2,first,22,5,2.3957834211787206,4,1.9166267369429766
175,2,first,23,5,1.2833675564681675,8,2.053388090349068
175,2,first,24,4,1.8779342723004735,6,2.8169014084507102
175,2,first,25,11,2.6888291371302806,10,2.4443901246638915
175,2,first,26,8,1.806276811921426,11,2.483630616391961
175,2,first,27,5,2.581311306143524,6,3.097573567372229
175,2,first,28,2,1.1890606420927552,4,2.3781212841855104
175,2,first,29,5,3.599712023038168,2,1.4398848092152672
175,2,first,30,6,2.4340770791075017,5,2.028397565922918
175,3,second,1,7,2.394799863154292,5,1.7105713308244943
175,3,second,2,6,1.8802883108743327,5,1.5669069257286106
175,3,second,3,7,2.450122506125306,3,1.0500525026251313
175,3,second,4,10,2.767017155506361,7,1.936912008854453
175,3,second,5,5,2.094679514034352,3,1.2568077084206115
175,3,second,6,5,2.1132713440405624,6,2.535925612848675
175,3,second,7,5,1.4658457930225766,5,1.4658457930225766
175,3,second,8,6,2.4549918166939415,4,1.6366612111292944
175,3,second,9,4,2.92397660818713,4,2.92397660818713
175,3,second,10,6,2.7297543221110097,6,2.7297543221110097
175,3,second,11,5,2.4582104228121855,4,1.9665683382497483
175,3,second,12,7,2.891367203634871,6,2.4783147459727464
175,3,second,13,3,1.697792869269953,8,4.527447651386542
175,3,second,14,5,2.648305084745756,8,4.23728813559321
175,3,second,15,10,1.9960079840319398,12,2.3952095808383276
175,3,second,16,4,2.398081534772173,3,1.7985611510791297
175,3,second,17,5,2.5342118601115065,3,1.520527116066904
175,3,second,18,8,2.353633421594586,5,1.4710208884966163
175,3,second,19,2,1.7841213202497626,2,1.7841213202497626
175,3,second,20,5,1.4619883040935666,11,3.2163742690058466
175,3,second,21,7,3.1688546853779944,5,2.263467632412853
175,3,second,22,14,2.6819923371647514,6,1.149425287356322
175,3,second,23,4,2.728512960436573,4,2.728512960436573
175,3,second,24,8,3.491924923614147,3,1.3094718463553052
175,3,second,25,4,2.106371774618219,2,1.0531858873091096
175,3,second,26,6,3.3538289547233058,4,2.2358859698155373
175,3,second,27,3,1.4605647517039908,6,2.9211295034079816
175,3,second,28,10,3.322259136212619,4,1.3289036544850477
175,3,second,29,9,1.951008020810752,8,1.7342293518317795
175,3,second,30,0,0.0,5,3.0012004801920824
177,2,second,1,8,1.7628911414720154,19,4.186866460996036
177,2,second,2,13,2.298444130127296,10,1.7680339462517662
177,2,second,3,10,2.0614306328592047,12,2.4737167594310456
177,2,second,4,9,1.987632508833926,13,2.8710247349823375
177,2,second,5,6,1.8861993083935968,8,2.5149324111914626
177,2,second,6,2,1.2239902080783351,6,3.6719706242350054
177,2,second,7,5,1.7953321364452446,10,3.590664272890489
177,2,second,8,3,1.2505210504376818,6,2.5010421008753636
177,2,second,9,7,1.6575893914278952,16,3.788775751835189
177,2,second,10,9,2.482073910645336,11,3.033645890788744
177,2,second,11,8,1.665972511453561,15,3.123698458975427
177,2,second,12,13,2.3172905525846765,22,3.921568627450991
177,2,second,13,4,1.9792182088075063,10,4.948045522018766
177,2,second,14,3,1.5584415584415612,6,3.1168831168831224
177,2,second,15,5,3.2829940906106145,3,1.9697964543663689
177,2,second,16,2,0.9852216748768468,7,3.4482758620689635
177,2,second,17,6,1.759530791788858,8,2.3460410557184774
177,2,second,18,12,1.9710906701708206,13,2.135348226018389
177,2,second,19,6,2.2650056625141555,6,2.2650056625141555
177,2,second,20,2,1.1827321111768168,3,1.7740981667652251
177,2,second,21,1,0.6854009595613418,3,2.056202878684026
177,2,second,22,4,1.8966334755808487,7,3.319108582266485
177,2,second,23,6,1.9448946515397032,5,1.6207455429497528
177,2,second,24,6,2.560819462227925,8,3.414425949637233
177,2,second,25,4,1.5174506828528096,9,3.4142640364188215
177,2,second,26,1,0.6596306068601622,7,4.617414248021135
177,2,second,27,6,1.7533606078316788,8,2.3378141437755717
177,2,second,28,6,3.028773346794557,5,2.523977788995464
177,2,second,29,4,1.718213058419247,5,2.147766323024059
177,2,second,30,6,2.5273799494523916,8,3.3698399326031887
177,3,first,1,6,2.317497103128623,8,3.0899961375048304
177,3,first,2,5,2.917152858809804,6,3.5005834305717647
177,3,first,3,10,2.5050100200400687,10,2.5050100200400687
177,3,first,4,9,2.202104232933683,10,2.4467824810374252
177,3,first,5,5,1.573811772112045,10,3.14762354422409
177,3,first,6,6,1.5463917525773212,14,3.608247422680416
177,3,first,7,10,2.659574468085103,12,3.191489361702123
177,3,first,8,4,1.9230769230769116,7,3.365384615384595
177,3,first,9,13,2.1462770348357263,17,2.8066699686313346
177,3,first,10,4,2.3640661938534375,6,3.5460992907801563
177,3,first,11,13,2.5077160493827173,15,2.89351851851852
177,3,first,12,9,2.5706940874035955,8,2.2850614110254184
177,3,first,13,8,1.494209936496082,11,2.0545386626821127
177,3,first,14,5,2.1795989537925187,6,2.6155187445510224
177,3,first,15,8,2.233389168062539,9,2.5125628140703564
177,3,first,16,13,2.221462747778536,19,3.2467532467532445
177,3,first,17,16,1.8923713778829068,25,2.956830277942042
177,3,first,18,5,1.9342359767891624,8,3.0947775628626597
177,3,first,19,4,2.4615384615384617,6,3.6923076923076925
177,3,first,20,4,2.3028209556707036,6,3.454231433506055
177,3,first,21,27,2.3562265468190935,29,2.530761846583471
177,3,first,22,3,1.3434841021048236,3,1.3434841021048236
177,3,first,23,6,2.2288261515601717,7,2.6002971768202
177,3,first,24,7,2.8548123980424163,7,2.8548123980424163
177,3,first,25,2,0.8814455707360052,6,2.6443367122080152
177,3,first,26,9,2.630809704764695,8,2.338497515346395
177,3,first,27,4,2.309468822170902,5,2.8868360277136276
177,3,first,28,6,0.9860312243221022,23,3.779786359901392
177,3,first,29,5,2.653927813163462,5,2.653927813163462
177,3,first,30,5,1.352813852813864,12,3.2467532467532734
178,2,first,1,24,2.629560644242359,21,2.300865563712064
178,2,first,2,9,2.4370430544272867,7,1.895477931221223
178,2,first,3,34,2.461449359299213,18,1.3031202490407598
178,2,first,4,29,2.272015042306485,20,1.5669069257286106
178,2,first,5,18,2.605674580196867,12,1.7371163867979114
178,2,first,6,17,2.268481451828129,12,1.601281024819856
178,2,first,7,25,2.561737882979809,13,1.3321036991495008
178,2,first,8,15,2.7164070988772226,9,1.6298442593263336
178,2,first,9,10,2.160293799956785,8,1.7282350399654283
178,2,first,10,34,2.796282589028705,17,1.3981412945143525
178,2,first,11,45,2.1797045289416324,35,1.6953257447323808
178,2,first,12,18,2.323480056796175,12,1.5489867045307832
178,2,first,13,13,2.972107910379538,8,1.828989483310485
178,2,first,14,5,1.224289911851134,11,2.6934378060724944
178,2,first,15,22,2.092249167855447,13,1.2363290537327642
178,2,first,16,27,1.9444044361227142,21,1.5123145614287776
178,2,first,17,15,2.08420175072947,11,1.5284146172016113
178,2,first,18,33,2.8616024973985477,14,1.2140131807145353
178,2,first,19,20,2.82765446062492,10,1.41382723031246
178,2,first,20,11,2.351432235998291,9,1.9238991021804202
178,2,first,21,23,2.3129525341914747,13,1.307320997586486
178,2,first,22,9,1.7506321727290441,8,1.5561174868702614
178,2,first,23,23,2.082955986234372,18,1.6301394674877696
178,2,first,24,20,2.4128362890577746,11,1.327059958981776
178,2,first,25,19,2.419149477973012,11,1.4005602240896384
178,2,first,26,35,2.1472392638036797,21,1.2883435582822076
178,2,first,27,8,2.6359143327841874,5,1.6474464579901171
178,2,first,28,56,2.3650646169439984,24,1.013599121547428
178,2,first,29,19,2.5818725370294895,12,1.6306563391765196
178,2,first,30,13,2.3649263234491604,8,1.455339275968714
178,3,second,1,11,1.7518713170887095,12,1.9111323459149556
178,3,second,2,12,1.5155342258146038,16,2.0207123010861383
178,3,second,3,19,2.6595744680851046,12,1.6797312430011186
178,3,second,4,10,1.305483028720632,15,1.9582245430809482
178,3,second,5,7,1.0475905417539633,14,2.0951810835079265
178,3,second,6,20,2.6270852489163277,15,1.9703139366872457
178,3,second,7,51,2.407818327746564,32,1.5107879703507852
178,3,second,8,11,2.8894142369319553,9,2.364066193853418
178,3,second,9,12,1.4196143381048143,21,2.484325091683425
178,3,second,10,42,2.2441891530857596,31,1.6564253272775846
178,3,second,11,12,2.762430939226523,8,1.8416206261510153
178,3,second,12,12,3.274215552523856,7,1.9099590723055826
178,3,second,13,11,2.7133695115935055,7,1.7266896891958672
178,3,second,14,4,2.1030494216614235,5,2.6288117770767796
178,3,second,15,11,2.326565143824051,9,1.9035532994924051
178,3,second,16,22,2.3595023595023563,15,1.6087516087516067
178,3,second,17,10,1.503081316699229,18,2.705546370058612
178,3,second,18,13,2.0947470190138517,11,1.7724782468578746
178,3,second,19,31,2.008292303705622,23,1.4900233221041712
178,3,second,20,2,0.8456659619450284,8,3.3826638477801136
178,3,second,21,13,1.528692380056451,17,1.9990592662276665
178,3,second,22,20,1.4620951823963708,26,1.9007237371152819
178,3,second,23,36,2.0865936358894106,28,1.6229061612473192
178,3,second,24,40,2.545176889793839,30,1.9088826673453796
178,3,second,25,36,2.1613832853026005,23,1.3808837656099946
178,3,second,26,65,2.1374547846103256,43,1.4140085498191384
178,3,second,27,5,3.4698126301179677,3,2.0818875780707806
178,3,second,28,17,1.7135369418405415,18,1.814333232537044
178,3,second,29,21,2.1665119158155406,17,1.7538429794697235
178,3,second,30,4,1.1286681715575493,12,3.386004514672648
180,2,first,1,9,1.6239624684229514,13,2.345723565499819
180,2,first,2,5,2.3073373327180415,3,1.384402399630825
180,2,first,3,8,2.0351055711015023,9,2.28949376748919
180,2,first,4,13,2.186711522287639,7,1.177460050462575
180,2,first,5,12,2.2115739034279445,9,1.6586804275709583
180,2,first,6,12,2.183008913953071,11,2.0010915044569817
180,2,first,7,14,1.7601206939904432,22,2.765903947699268
180,2,first,8,10,2.884338044418807,5,1.4421690222094035
180,2,first,9,5,1.7889087656529596,5,1.7889087656529596
180,2,first,10,14,1.7667844522968246,12,1.5143866733972782
180,2,first,11,10,2.4015369836695477,8,1.9212295869356382
180,2,first,12,8,1.8643672803542313,9,2.0974131903985103
180,2,first,13,11,2.1040550879877546,11,2.1040550879877546
180,2,first,14,3,1.3054830287206256,4,1.7406440382941675
180,2,first,15,10,3.0950170225936158,7,2.1665119158155313
180,2,first,16,13,2.8273162244454118,12,2.6098303610265337
180,2,first,17,17,2.8833107191316074,11,1.86567164179104
180,2,first,18,12,1.5953203935123657,16,2.1270938580164875
180,2,first,19,18,1.8610421836228297,16,1.6542597187758485
180,2,first,20,11,2.071953286871363,12,2.260312676586941
180,2,first,21,20,3.0788177339901432,13,2.001231527093593
180,2,first,22,12,2.0661157024793364,10,1.721763085399447
180,2,first,23,20,2.1220159151193667,14,1.4854111405835568
180,2,first,24,11,1.7985611510791326,14,2.289077828646169
180,2,first,25,17,2.4055469081647067,14,1.9810386302532879
180,2,first,26,20,2.5214321734745284,14,1.7650025214321698
180,2,first,27,9,2.2756005056889936,11,2.7812895069532146
180,2,first,28,20,2.577651759247321,10,1.2888258796236605
180,2,first,29,7,2.080237741456161,9,2.6745913818722067
180,2,first,30,5,2.0267531414673705,5,2.0267531414673705
180,3,second,1,9,1.7574692442882218,13,2.5385666861940983
180,3,second,2,16,1.8392918726290353,18,2.0692033567076646
180,3,second,3,13,2.484709480122311,9,1.720183486238523
180,3,second,4,6,1.4430014430014373,8,1.9240019240019164
180,3,second,5,14,2.2026431718061596,15,2.359974826935171
180,3,second,6,4,0.6294256490951988,12,1.8882769472855965
180,3,second,7,19,2.225084904555568,15,1.7566459772807117
180,3,second,8,22,2.6199833273788284,13,1.5481719661783986
180,3,second,9,20,2.3576564894494862,15,1.7682423670871146
180,3,second,10,11,1.9891500904159127,12,2.1699819168173593
180,3,second,11,8,2.270147559591373,10,2.837684449489216
180,3,second,12,7,2.9166666666666945,7,2.9166666666666945
180,3,second,13,10,2.4420024420024258,8,1.9536019536019407
180,3,second,14,15,2.3622047244094615,10,1.5748031496063077
180,3,second,15,18,2.634274842675242,13,1.9025318308210082
180,3,second,16,27,2.025202520252026,15,1.1251125112511255
180,3,second,17,8,1.593625498007965,12,2.3904382470119474
180,3,second,18,14,2.4911032028469857,12,2.1352313167259878
180,3,second,19,9,2.3291925465838488,7,1.811594202898549
180,3,second,20,8,2.2427810485001447,9,2.5231286795626624
180,3,second,21,13,1.7207147584381188,6,0.7941760423560549
180,3,second,22,24,2.3487962419260087,18,1.7615971814445066
180,3,second,23,21,2.0348837209302313,15,1.4534883720930223
180,3,second,24,10,2.4402147388970152,6,1.4641288433382091
180,3,second,25,11,2.000727537286289,7,1.2731902510003659
180,3,second,26,18,2.432103769760849,14,1.8916362653695493
180,3,second,27,5,1.93274062620795,6,2.31928875144954
180,3,second,28,6,2.0913210177762287,6,2.0913210177762287
180,3,second,29,15,2.2519141270079563,9,1.3511484762047739
180,3,second,30,27,2.581015199311726,17,1.6250836440110867
183,2,second,1,9,2.2704339051463176,9,2.2704339051463176
183,2,second,2,7,1.9774011299434993,6,1.6949152542372852
183,2,second,3,6,2.400960384153653,6,2.400960384153653
183,2,second,4,10,1.9171779141104368,10,1.9171779141104368
183,2,second,5,8,1.941276389225925,7,1.6986168405726845
183,2,second,6,9,1.991150442477884,9,1.991150442477884
183,2,second,7,8,2.2988505747126315,6,1.7241379310344738
183,2,second,8,3,1.3303769401330403,7,3.1042128603104278
183,2,second,9,6,2.4203307785397485,3,1.2101653892698743
183,2,second,10,16,2.2471910112359534,11,1.544943820224718
183,2,second,11,9,3.0130565785068684,7,2.3434884499497866
183,2,second,12,4,1.5343306482546823,7,2.685078634445694
183,2,second,13,5,2.9036004645760602,3,1.742160278745636
183,2,second,14,3,1.6638935108153103,5,2.7731558513588506
183,2,second,15,6,2.451982018798526,5,2.043318348998772
183,2,second,16,9,2.178649237472767,8,1.9365770999757927
183,2,second,17,44,2.359249329758712,28,1.5013404825737258
183,2,second,18,24,2.5133521834746997,13,1.361399099382129
183,2,second,19,38,2.135431300927228,22,1.2363023321157638
183,2,second,20,6,1.9607843137255254,5,1.6339869281046044
183,2,second,21,8,1.937515136837011,8,1.937515136837011
183,2,second,22,16,2.3505215219626896,13,1.9097987365946854
183,2,second,23,25,2.647463729746907,13,1.3766811394683918
183,2,second,24,6,2.229654403567445,6,2.229654403567445
183,2,second,25,12,2.340093603744143,10,1.9500780031201193
183,2,second,26,15,2.1231422505307864,14,1.981599433828734
183,2,second,27,4,2.128791910590734,5,2.6609898882384178
183,2,second,28,6,1.127395715896279,7,1.3152950018789922
183,2,second,29,12,3.2432432432432465,7,1.8918918918918939
183,2,second,30,3,1.5,4,2.0
183,3,first,1,8,1.952171791117612,7,1.7081503172279107
183,3,first,2,4,1.6542597187758434,6,2.4813895781637654
183,3,first,3,3,1.251042535446192,6,2.502085070892384
183,3,first,4,6,1.9379844961240285,7,2.2609819121447
183,3,first,5,6,1.766784452296812,8,2.355712603062416
183,3,first,6,14,1.8455048774057512,13,1.7136831004481976
183,3,first,7,18,1.5231003553900833,24,2.030800473853444
183,3,first,8,4,1.8779342723004735,4,1.8779342723004735
183,3,first,9,7,2.4129610479145156,8,2.757669769045161
183,3,first,10,10,2.222716159146472,11,2.4449877750611195
183,3,first,11,6,2.367797947908453,6,2.367797947908453
183,3,first,12,6,2.0256583389601697,10,3.3760972316002826
183,3,first,13,4,2.3081361800346167,5,2.8851702250432707
183,3,first,14,2,1.1325028312570655,6,3.397508493771197
183,3,first,15,5,1.8761726078799106,8,3.0018761726078567
